ID,split,file,mode,parse_mode,metadata_source,numeric_rows,density_columns_in_source,min_frequency_raw_THz,max_frequency_raw_THz,negative_frequency_points,zero_frequency_points,used_positive_frequency_points,negative_intensity_points_clipped,negative_frequency_area_diagnostic,positive_area_0_to_100_THz,status,error
9zr,train,/content/obelix_audit_filtered_spectra/Train_cif/9zr/Total_DOS_9zr.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6801397846592996,19.724331158377733,16,0,185,0,0.0,79.09473464722315,ok,
a8v,train,/content/obelix_audit_filtered_spectra/Train_cif/a8v/Total_DOS_a8v.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6696916822283938,19.209615013129746,16,0,185,0,0.0,154.19831403161487,ok,
an2,train,/content/obelix_audit_filtered_spectra/Train_cif/an2/Total_DOS_an2.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.677886415650925,31.570150879240977,16,0,185,0,0.0,155.22313963860256,ok,
aui,train,/content/obelix_audit_filtered_spectra/Train_cif/aui/Total_DOS_aui.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.0197620477861067,23.84732714268281,16,0,185,0,0.0,166.27452833694696,ok,
be9,train,/content/obelix_audit_filtered_spectra/Train_cif/be9/Total_DOS_be9.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.2267938320501963,12.005383887951629,19,0,182,0,0.0367294262849738,70.22611170539082,ok,
bi3,train,/content/obelix_audit_filtered_spectra/Train_cif/bi3/Total_DOS_bi3.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.9912035528926644,23.065990172564145,16,0,185,0,0.0,542.0400433874279,ok,
bjw,train,/content/obelix_audit_filtered_spectra/Train_cif/bjw/Total_DOS_bjw.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.1373855196630955,13.398736299515576,16,0,185,0,0.0,167.81712589585453,ok,
bnh,train,/content/obelix_audit_filtered_spectra/Train_cif/bnh/Total_DOS_bnh.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.669641663390294,19.20961622969837,16,0,185,0,0.0,154.2185767949979,ok,
bq9,train,/content/obelix_audit_filtered_spectra/Train_cif/bq9/Total_DOS_bq9.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.932356552810783,21.98850117318867,17,0,184,0,0.0,168.03758972382332,ok,
bsa,train,/content/obelix_audit_filtered_spectra/Train_cif/bsa/Total_DOS_bsa.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.9803364257281275,23.316212292536328,16,0,185,0,0.0,47.47577687198523,ok,
bv2,train,/content/obelix_audit_filtered_spectra/Train_cif/bv2/Total_DOS_bv2.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.0461057651463337,22.746571800023546,24,0,177,0,0.0195948352812242,48.73241692655998,ok,
c0g,train,/content/obelix_audit_filtered_spectra/Train_cif/c0g/Total_DOS_c0g.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.1026358485907903,24.07757005807781,17,0,184,0,0.0,537.5169592648208,ok,
c6e,train,/content/obelix_audit_filtered_spectra/Train_cif/c6e/Total_DOS_c6e.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6425538597775398,19.023650861221352,16,0,185,0,0.0,166.6877822279834,ok,
cdk,train,/content/obelix_audit_filtered_spectra/Train_cif/cdk/Total_DOS_cdk.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.93328100548438,36.48305257778412,15,0,186,0,0.0,35.46083508376248,ok,
cju,train,/content/obelix_audit_filtered_spectra/Train_cif/cju/Total_DOS_cju.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.644700027444172,19.04334845799562,16,0,185,0,0.0,153.05667578871052,ok,
clt,train,/content/obelix_audit_filtered_spectra/Train_cif/clt/Total_DOS_clt.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.1908895485876,47.536113284931496,17,0,184,0,0.0,61.44672424304494,ok,
d7f,train,/content/obelix_audit_filtered_spectra/Train_cif/d7f/Total_DOS_d7f.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.797512692320606,22.0463071987103,16,0,185,0,0.0,94.90125067906207,ok,
d9l,train,/content/obelix_audit_filtered_spectra/Train_cif/d9l/Total_DOS_d9l.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6441119920260123,19.06656707064924,16,0,185,0,0.0,156.2008081908865,ok,
dae,train,/content/obelix_audit_filtered_spectra/Train_cif/dae/Total_DOS_dae.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.095388876885633,23.98373433682508,17,0,184,0,0.0,545.632594439536,ok,
dc8,train,/content/obelix_audit_filtered_spectra/Train_cif/dc8/Total_DOS_dc8.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.127539973600534,36.677366173105376,21,0,180,0,0.0296248489138065,213.1144477795896,ok,
deu,train,/content/obelix_audit_filtered_spectra/Train_cif/deu/Total_DOS_deu.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.739975031442493,16.860290735467135,19,0,182,0,0.0005350791765063,56.90302427697111,ok,
dlj,train,/content/obelix_audit_filtered_spectra/Train_cif/dlj/Total_DOS_dlj.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6555124361837898,19.062210809115022,16,0,185,0,0.0,153.8514189426873,ok,
dth,train,/content/obelix_audit_filtered_spectra/Train_cif/dth/Total_DOS_dth.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.128020729270535,26.613768529234147,15,0,186,0,0.0,54.17102519952387,ok,
dvn,train,/content/obelix_audit_filtered_spectra/Train_cif/dvn/Total_DOS_dvn.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.2080525536263758,14.204875132995172,16,0,185,0,0.0,167.48871640095882,ok,
e6a,train,/content/obelix_audit_filtered_spectra/Train_cif/e6a/Total_DOS_e6a.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.042039546122936,23.66041750107682,16,0,185,0,0.0,558.4606832868133,ok,
e81,train,/content/obelix_audit_filtered_spectra/Train_cif/e81/Total_DOS_e81.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.9712947957515885,29.55438078277207,19,0,182,0,0.026222445584225,254.02328026991503,ok,
ek5,train,/content/obelix_audit_filtered_spectra/Train_cif/ek5/Total_DOS_ek5.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.464434638647002,28.895600689879405,22,0,179,0,0.072305095494618,254.64881934254407,ok,
fft,train,/content/obelix_audit_filtered_spectra/Train_cif/fft/Total_DOS_fft.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-5.930625024805299,23.30617830733919,41,0,160,0,0.122552444011931,23.807121682418177,ok,
fj5,train,/content/obelix_audit_filtered_spectra/Train_cif/fj5/Total_DOS_fj5.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.9300586521724368,35.285106874199464,21,0,180,0,0.0113665033039973,98.4124523471718,ok,
fkj,train,/content/obelix_audit_filtered_spectra/Train_cif/fkj/Total_DOS_fkj.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6352960516380517,19.26364055162617,16,0,185,0,0.0,82.05436844724565,ok,
fwz,train,/content/obelix_audit_filtered_spectra/Train_cif/fwz/Total_DOS_fwz.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6629302748682346,20.22846072991109,16,0,185,0,0.0,35.549539877847664,ok,
gcj,train,/content/obelix_audit_filtered_spectra/Train_cif/gcj/Total_DOS_gcj.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.141149818929577,24.71204264279646,16,0,185,0,0.0,551.5603434535283,ok,
gkl,train,/content/obelix_audit_filtered_spectra/Train_cif/gkl/Total_DOS_gkl.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.190142617231264,25.20672382852741,16,0,185,0,0.0,532.6217843028737,ok,
goi,train,/content/obelix_audit_filtered_spectra/Train_cif/goi/Total_DOS_goi.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-9.211190904896345,101.425497894353,17,0,181,0,0.0,179.11280784538178,ok,
gvd,train,/content/obelix_audit_filtered_spectra/Train_cif/gvd/Total_DOS_gvd.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.5710278438805931,22.06491300131008,14,0,187,0,0.0,11.850234469211976,ok,
gw2,train,/content/obelix_audit_filtered_spectra/Train_cif/gw2/Total_DOS_gw2.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.6048645760387577,41.41443299930597,17,0,184,0,0.0,318.8638818055909,ok,
gxz,train,/content/obelix_audit_filtered_spectra/Train_cif/gxz/Total_DOS_gxz.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.335218424686253,37.41213748905203,21,0,180,0,0.0245566755961631,86.80002888423385,ok,
gz8,train,/content/obelix_audit_filtered_spectra/Train_cif/gz8/Total_DOS_gz8.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.166232114484571,24.88459890303691,17,0,184,0,0.0,525.79415808305,ok,
h6c,train,/content/obelix_audit_filtered_spectra/Train_cif/h6c/Total_DOS_h6c.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.3435694231637743,28.87651291788716,16,0,185,0,0.0,48.0610718353766,ok,
h7r,train,/content/obelix_audit_filtered_spectra/Train_cif/h7r/Total_DOS_h7r.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.417548480806385,39.01124561245794,21,0,180,0,0.067340642235673,309.91124757592195,ok,
h82,train,/content/obelix_audit_filtered_spectra/Train_cif/h82/Total_DOS_h82.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6357895028959788,19.0015540589106,16,0,185,0,0.0,161.21995200829116,ok,
h89,train,/content/obelix_audit_filtered_spectra/Train_cif/h89/Total_DOS_h89.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.116961695240722,24.134512490273668,17,0,184,0,0.0,538.0733693710473,ok,
hai,train,/content/obelix_audit_filtered_spectra/Train_cif/hai/Total_DOS_hai.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.12163330245647,35.737150793028505,21,0,180,0,0.0890742652383706,121.78701056339207,ok,
hbz,train,/content/obelix_audit_filtered_spectra/Train_cif/hbz/Total_DOS_hbz.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.7067657803777532,19.44536309871744,17,0,184,0,0.0,153.61808504381156,ok,
hcm,train,/content/obelix_audit_filtered_spectra/Train_cif/hcm/Total_DOS_hcm.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.2508333730059067,25.58201392401969,17,0,184,0,0.0,534.175440258188,ok,
hja,train,/content/obelix_audit_filtered_spectra/Train_cif/hja/Total_DOS_hja.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.457274338802817,29.41446855714983,27,0,174,0,0.5578028925744785,71.9372974571944,ok,
i12,train,/content/obelix_audit_filtered_spectra/Train_cif/i12/Total_DOS_i12.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.327146097307296,24.89508280596281,18,0,183,0,1.916301993969749e-05,169.99198900284222,ok,
ia5,train,/content/obelix_audit_filtered_spectra/Train_cif/ia5/Total_DOS_ia5.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-7.343402108999615,29.62148430903238,40,0,161,0,3.4982671462062527,61.51360171781408,ok,
iiy,train,/content/obelix_audit_filtered_spectra/Train_cif/iiy/Total_DOS_iiy.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6620206916181497,19.2609630254078,16,0,185,0,0.0,159.21684988541142,ok,
ij5,train,/content/obelix_audit_filtered_spectra/Train_cif/ij5/Total_DOS_ij5.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6990463883088796,19.639881625494112,16,0,185,0,0.0,141.6440656730174,ok,
ik8,train,/content/obelix_audit_filtered_spectra/Train_cif/ik8/Total_DOS_ik8.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.7548695210469196,19.583968671244644,17,0,184,0,0.0,153.00041670021744,ok,
iqt,train,/content/obelix_audit_filtered_spectra/Train_cif/iqt/Total_DOS_iqt.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.207036234978286,40.81674145690464,19,0,182,0,0.008509811693303,331.9390364171609,ok,
ish,train,/content/obelix_audit_filtered_spectra/Train_cif/ish/Total_DOS_ish.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6632997047746207,19.229334194342,16,0,185,0,0.0,153.2487004799921,ok,
ix1,train,/content/obelix_audit_filtered_spectra/Train_cif/ix1/Total_DOS_ix1.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.6615495204750967,39.49200337810164,17,0,184,0,0.0,316.66186302998864,ok,
j8q,train,/content/obelix_audit_filtered_spectra/Train_cif/j8q/Total_DOS_j8q.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.7827578576304206,18.92336154355032,18,0,183,0,0.0001897479277522,151.01543251708352,ok,
jkq,train,/content/obelix_audit_filtered_spectra/Train_cif/jkq/Total_DOS_jkq.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.9252573348655666,25.829336987215218,21,0,180,0,0.00799789655168,169.7205952248928,ok,
jl4,train,/content/obelix_audit_filtered_spectra/Train_cif/jl4/Total_DOS_jl4.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.0562837118366204,25.529339579556005,22,0,179,0,0.029794596326225,164.01991710099446,ok,
joc,train,/content/obelix_audit_filtered_spectra/Train_cif/joc/Total_DOS_joc.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.5604781192378172,18.777466235039096,16,0,185,0,0.0,49.4488167708557,ok,
jqc,train,/content/obelix_audit_filtered_spectra/Train_cif/jqc/Total_DOS_jqc.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.981035821227602,23.181113270131515,16,0,185,0,0.0,41.708542183113295,ok,
k4x,train,/content/obelix_audit_filtered_spectra/Train_cif/k4x/Total_DOS_k4x.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6942481780088208,18.99817803018692,17,0,184,0,0.0,157.67586248212967,ok,
ka6,train,/content/obelix_audit_filtered_spectra/Train_cif/ka6/Total_DOS_ka6.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.1662386374748843,24.884568645794168,17,0,184,0,0.0,525.7560404330164,ok,
kab,train,/content/obelix_audit_filtered_spectra/Train_cif/kab/Total_DOS_kab.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.207260707719149,40.81672449782842,19,0,182,0,0.0085190853029273,331.9361424009404,ok,
kbo,train,/content/obelix_audit_filtered_spectra/Train_cif/kbo/Total_DOS_kbo.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.246028515782278,38.94734473738151,20,0,181,0,0.0253488191645317,236.89875879834275,ok,
kbq,train,/content/obelix_audit_filtered_spectra/Train_cif/kbq/Total_DOS_kbq.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.044745928009013,23.48329800136996,17,0,184,0,0.0,535.3194774421618,ok,
kbu,train,/content/obelix_audit_filtered_spectra/Train_cif/kbu/Total_DOS_kbu.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.20204768175142,25.16871275781508,17,0,184,0,0.0,535.4363660729842,ok,
kfp,train,/content/obelix_audit_filtered_spectra/Train_cif/kfp/Total_DOS_kfp.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.492605596196077,38.15906702721657,22,0,179,0,0.03469314078139,142.1173907711975,ok,
kgl,train,/content/obelix_audit_filtered_spectra/Train_cif/kgl/Total_DOS_kgl.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6941185418772384,19.741192831430304,16,0,185,0,0.0,161.09706901983236,ok,
kkn,train,/content/obelix_audit_filtered_spectra/Train_cif/kkn/Total_DOS_kkn.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.938935319179301,21.945406103765432,17,0,184,0,0.0,121.66877643107549,ok,
kko,train,/content/obelix_audit_filtered_spectra/Train_cif/kko/Total_DOS_kko.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.7218693356204389,18.82386788472641,17,0,184,0,0.0,143.6421836627101,ok,
kmv,train,/content/obelix_audit_filtered_spectra/Train_cif/kmv/Total_DOS_kmv.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.283187531035394,17.677308890070982,23,0,178,0,0.1013196181286134,106.76958151171502,ok,
kop,train,/content/obelix_audit_filtered_spectra/Train_cif/kop/Total_DOS_kop.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6469574654053474,19.022415214434755,16,0,185,0,0.0,148.58580254166077,ok,
l9r,train,/content/obelix_audit_filtered_spectra/Train_cif/l9r/Total_DOS_l9r.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.1476852565859725,24.63531362668927,17,0,184,0,0.0,557.777242615619,ok,
l9v,train,/content/obelix_audit_filtered_spectra/Train_cif/l9v/Total_DOS_l9v.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.339937800848128,22.95562406536181,19,0,182,0,0.0032812664458032,179.42737470998645,ok,
lap,train,/content/obelix_audit_filtered_spectra/Train_cif/lap/Total_DOS_lap.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.206998411079312,40.81669488538701,19,0,182,0,0.0085122452403064,331.93869334280697,ok,
ldx,train,/content/obelix_audit_filtered_spectra/Train_cif/ldx/Total_DOS_ldx.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-11.786025011507586,40.80393006380409,45,0,156,0,0.3607709185185065,102.36367765025317,ok,
lkm,train,/content/obelix_audit_filtered_spectra/Train_cif/lkm/Total_DOS_lkm.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.162719685180246,26.23495331712811,22,0,179,0,0.0506103715545494,181.9432389998098,ok,
lol,train,/content/obelix_audit_filtered_spectra/Train_cif/lol/Total_DOS_lol.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.488523946776904,19.158561794134904,23,0,178,0,0.3701028598605808,56.62538645934698,ok,
lpx,train,/content/obelix_audit_filtered_spectra/Train_cif/lpx/Total_DOS_lpx.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.538986567132721,40.03500657006167,17,0,184,0,0.0,316.7244416910875,ok,
lrh,train,/content/obelix_audit_filtered_spectra/Train_cif/lrh/Total_DOS_lrh.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.221359054549766,37.35390109298116,16,0,185,0,0.0,226.9706693198829,ok,
lxk,train,/content/obelix_audit_filtered_spectra/Train_cif/lxk/Total_DOS_lxk.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6273859469132874,18.86664465704552,16,0,185,0,0.0,162.42291099112384,ok,
m0v,train,/content/obelix_audit_filtered_spectra/Train_cif/m0v/Total_DOS_m0v.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.314243354935809,28.27373393601061,21,0,180,0,0.0104049306941496,166.94239403171173,ok,
mde,train,/content/obelix_audit_filtered_spectra/Train_cif/mde/Total_DOS_mde.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-5.802534293332901,50.08387725788147,21,0,180,0,0.1533595562139041,209.69265966052276,ok,
mfs,train,/content/obelix_audit_filtered_spectra/Train_cif/mfs/Total_DOS_mfs.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.0419357751730347,23.83095335841393,16,0,185,0,0.0,169.99124646793794,ok,
mq1,train,/content/obelix_audit_filtered_spectra/Train_cif/mq1/Total_DOS_mq1.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.0595340517611762,12.69373898914477,16,0,185,0,0.0,48.37187047642991,ok,
mtn,train,/content/obelix_audit_filtered_spectra/Train_cif/mtn/Total_DOS_mtn.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6828609323710055,19.1777042615385,17,0,184,0,0.0,153.4719653053868,ok,
my9,train,/content/obelix_audit_filtered_spectra/Train_cif/my9/Total_DOS_my9.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.608297711896766,40.12701985855638,21,0,180,0,0.0834227730241153,315.6169617803686,ok,
n27,train,/content/obelix_audit_filtered_spectra/Train_cif/n27/Total_DOS_n27.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.324998121087164,50.0304325026644,16,0,185,0,0.0,48.18793319821303,ok,
nhq,train,/content/obelix_audit_filtered_spectra/Train_cif/nhq/Total_DOS_nhq.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6363843951858992,18.93715647357024,16,0,185,0,0.0,96.96405714590875,ok,
nig,train,/content/obelix_audit_filtered_spectra/Train_cif/nig/Total_DOS_nig.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6366306488325448,19.41965533980801,16,0,185,0,0.0,80.01644943927387,ok,
nip,train,/content/obelix_audit_filtered_spectra/Train_cif/nip/Total_DOS_nip.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.7339080216902674,18.825022977260453,17,0,184,0,0.0,142.21408883654294,ok,
nua,train,/content/obelix_audit_filtered_spectra/Train_cif/nua/Total_DOS_nua.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.125989453599491,27.202973766514024,27,0,174,0,0.0615489748171097,42.36416166231609,ok,
o5q,train,/content/obelix_audit_filtered_spectra/Train_cif/o5q/Total_DOS_o5q.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.065224175492299,23.918599661269354,16,0,185,0,0.0,571.8865037296422,ok,
oi6,train,/content/obelix_audit_filtered_spectra/Train_cif/oi6/Total_DOS_oi6.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.875182471958854,24.820747361323807,21,0,180,0,0.0025374225947953,41.85267607446153,ok,
opo,train,/content/obelix_audit_filtered_spectra/Train_cif/opo/Total_DOS_opo.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.157074679420855,13.85562841986745,27,0,174,0,0.7581069098533415,67.50540819348068,ok,
p9u,train,/content/obelix_audit_filtered_spectra/Train_cif/p9u/Total_DOS_p9u.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6299084635345586,18.97394638984549,16,0,185,0,0.0,159.73785911255337,ok,
pa1,train,/content/obelix_audit_filtered_spectra/Train_cif/pa1/Total_DOS_pa1.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.7010299771221205,19.614157472318976,16,0,185,0,0.0,160.64388983417916,ok,
