ID,LiPDOS_000.00_002.00THz,LiPDOS_002.00_004.00THz,LiPDOS_004.00_006.00THz,LiPDOS_006.00_008.00THz,LiPDOS_008.00_010.00THz,LiPDOS_010.00_012.00THz,LiPDOS_012.00_014.00THz,LiPDOS_014.00_016.00THz,LiPDOS_016.00_018.00THz,LiPDOS_018.00_020.00THz,LiPDOS_020.00_022.00THz,LiPDOS_022.00_024.00THz,LiPDOS_024.00_026.00THz,LiPDOS_026.00_028.00THz,LiPDOS_028.00_030.00THz,LiPDOS_030.00_032.00THz,LiPDOS_032.00_034.00THz,LiPDOS_034.00_036.00THz,LiPDOS_036.00_038.00THz,LiPDOS_038.00_040.00THz,LiPDOS_040.00_042.00THz,LiPDOS_042.00_044.00THz,LiPDOS_044.00_046.00THz,LiPDOS_046.00_048.00THz,LiPDOS_048.00_050.00THz,LiPDOS_050.00_052.00THz,LiPDOS_052.00_054.00THz,LiPDOS_054.00_056.00THz,LiPDOS_056.00_058.00THz,LiPDOS_058.00_060.00THz,LiPDOS_060.00_062.00THz,LiPDOS_062.00_064.00THz,LiPDOS_064.00_066.00THz,LiPDOS_066.00_068.00THz,LiPDOS_068.00_070.00THz,LiPDOS_070.00_072.00THz,LiPDOS_072.00_074.00THz,LiPDOS_074.00_076.00THz,LiPDOS_076.00_078.00THz,LiPDOS_078.00_080.00THz,LiPDOS_080.00_082.00THz,LiPDOS_082.00_084.00THz,LiPDOS_084.00_086.00THz,LiPDOS_086.00_088.00THz,LiPDOS_088.00_090.00THz,LiPDOS_090.00_092.00THz,LiPDOS_092.00_094.00THz,LiPDOS_094.00_096.00THz,LiPDOS_096.00_098.00THz,LiPDOS_098.00_100.00THz
o5q,1.9795430498807405,8.104275030858346,11.052941656334292,13.283556848596621,18.309470555980397,30.18911420370342,19.404090570438413,29.949425608616522,21.10707559065486,7.022478185394647,0.8984469897122267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oi6,0.06284229862932561,0.4633773712536237,1.104578220016287,2.2558519090538574,3.0658709649925515,3.162215965106868,3.1326975123819416,2.5711466120012965,2.6703042265742134,1.7089629701734808,0.5617325782812408,0.14049973646532976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opo,0.3237159482121911,1.707333066788547,1.4008368011305805,1.3611505302649265,2.1770728296187585,6.510347163877523,1.6075335811951597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p9u,0.9711244996683988,8.183157918772123,12.623515378642848,8.906970366930363,14.214194056413348,17.54744164842871,8.81889423617067,0.0,0.49328560806424093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pa1,2.0052544498386307,9.860459842671263,8.820666190570781,9.70774476825245,16.712264985301477,19.74227610333562,9.881759424507692,0.07249467975995572,0.22828485896138773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pbz,0.5908354473074513,1.794418787225875,3.0694618124035062,4.806414565942626,7.2254422042940725,7.232243259025228,7.6798067778075385,7.867181339253328,4.2877167360448,0.2715493066325294,0.39361399602346836,0.10863948105319565,0.07024836687346436,0.0010155103595081982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe2,0.7990102932983381,4.364785547289113,9.640012254312513,16.721347881477,15.870207076579263,4.602487991114252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pg8,0.2041648482851232,2.8231531598559343,4.739495686389313,4.012707935102149,5.853887838063109,4.575016155230106,4.119856680525292,0.6031310903771043,0.5077230301996956,0.1308120002035622,0.0,0.0,0.002043151583244196,0.016307898555719902,0.034764382701244045,0.01115648240066136,0.026905585079973093,0.008438414633509694,0.0005511490637815086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pql,3.74633177182734,16.710449785377474,21.315145852789804,31.01388520464323,38.17268365685695,30.561281707955203,33.71477155739791,19.371036312086176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pwr,0.2038864777777021,0.823910218632109,1.7011907359701337,3.317545534827292,2.7503472776619367,3.944905641511461,2.867679245533301,1.794818486652325,2.606258591016541,0.8435120907924158,0.0,0.014331610191540278,0.09062075326930596,0.040963371527166004,0.02148885408237433,0.00010171343105724873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qa9,0.13964852014168322,1.585914338648812,1.526110008892306,1.30707907744819,0.9755025413621246,4.649827840633729,3.617632434659825,2.0680403737324653,1.0785557527372482,1.0697864857682688,0.028582591472112284,0.0,0.0,0.0,0.0,0.04897227336374499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008246762686390241,0.002752193947362258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qbb,0.03410460297763968,0.0654265551024627,1.7066057275282247,1.381173346794927,1.401520912165596,1.7153061473254025,1.5482113872874042,0.6884301264466339,0.38097559725758146,0.008967714240126767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qno,0.6541154330125765,2.623882977292088,3.2076445137074985,2.62363607892539,2.9089506449939417,2.9351424898691683,2.0437440948817525,0.7613302327892306,0.15688288111607918,0.19829411571551958,0.0,0.0,0.0,0.009569701005439413,0.008952239743095447,0.019877111149607884,0.013025886485390714,0.010915014031048997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qy4,0.33050562622810875,1.1744080504514385,2.1409074647787785,1.6476616746382637,9.701096279163817,6.911082624947088,1.5559733784439622,0.013635509212210906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r99,0.008195381901169417,0.14295349665200527,0.6919682490628927,0.3194900219361916,1.069457063070665,0.517826379073588,0.15646593007743004,0.016337331980068814,0.002700788574877322,0.006214463277084636,0.009817643521297104,0.005212449153581211,0.0017289325647777964,0.000686726575739538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rty,1.064332392533862,3.8330486397966954,5.261648203568676,12.446221955895858,13.283206120408522,15.196220009929,6.87183959472172,0.2759475557403519,0.2728258277064839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwr,0.5388236117993866,4.331047023080121,15.78768116783122,44.450319467736605,39.49805143827808,47.84734844440169,28.91375881551747,13.775954581479084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sg0,0.06857482983639446,0.9708790115672492,0.5882105464583203,0.37610262118909765,0.6920085901199928,2.088510133065287,0.7478005401286669,0.3323442654897164,0.04406734579726823,0.08527558409978919,2.6445082248471863e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skm,0.055676799159861165,0.32043735247246335,1.1457999658382254,3.3880096077783635,2.3433145287367694,2.7782743818634517,3.1205074042018897,1.3796941956159525,0.2154593467933772,0.16212569141671196,0.058804150218957574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqm,1.3558613296917312,6.113857022908094,10.242895531476613,12.724952148778499,21.892161900035376,25.145295599218038,16.573882921532118,16.812106818047013,17.346931152270088,10.101949320514876,3.184309764260462,0.2614827399877413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0h,0.3069339659309523,1.5066518151332409,3.1799483122619816,4.372309977350123,5.326269487053736,4.692258369039516,2.9664492117516623,0.8807343338605307,0.425451302911906,0.0827125366654542,0.08804609523534879,0.09900256082383407,0.003707183801143543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2c,2.390739479496523,6.482483821243337,8.289275314918669,17.163516492538832,15.21887900046903,11.151138516997378,6.8451886474195405,4.129394520544025,0.5652702246276107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tbj,1.1525589133892449,4.638339087020999,8.667248641696574,9.89145016013332,20.520362574115584,25.701048169050637,13.9173277135354,12.992342131829858,11.582303391004928,7.380795836921976,3.401855750917619,0.024316732870829583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tka,0.0022331185128358355,0.018165299446121188,0.13529380037241132,0.7777637321431572,2.380304149147972,1.3595855492146547,0.7533255972941753,0.32943965539989417,0.06764890250249511,0.04463904804227603,0.002491584651288292,0.00818177545514498,0.004353528400533158,0.004184951445178164,0.011604444707268513,0.0011369100043774338,0.002135860843668347,0.0011529813589641336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvf,1.088924254012867,4.824535908339035,2.4233479530743756,6.086166010512011,3.651405773723898,1.9574083903858863,4.60015625426173,7.947923841431582,1.5452625078288946,0.19555781425118113,0.4348593053187102,0.7068337138988099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010515948877852566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tws,0.060120402830558285,0.5808208212837443,1.7704931849542385,3.5057817082709524,6.546725781507017,10.431487438125266,9.409800996675262,3.366040109300485,0.583731909228959,0.27393139491797314,0.15046072509241526,0.17251574030807149,0.009237086977066156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u0c,0.18107972008168977,1.2766095995293245,2.3010916489832525,3.388710649927316,5.234204417484525,5.255966337204001,5.290729937426136,2.9014331855931275,2.126363990139801,0.7789765093793513,0.24398937619220007,0.05755111128516077,0.019037021877878146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uaz,0.8044626445830271,4.891339032007679,9.020317610982914,12.722850186084582,21.233149324001534,28.549527662586655,18.873579232060862,19.08362157760108,15.506475803562935,9.571414753032258,4.142372294294205,0.2074372262055988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ueu,0.5244435467066783,5.227836889915384,9.888946219852215,12.828201082400156,20.177703234587835,25.40834405318732,17.54327283384528,16.17983926048346,13.091346866910385,8.875807744718372,6.373014383617118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uex,0.0667438181463859,0.3134604441289979,0.5304188694433278,1.607604641957959,4.944705853543934,4.384119038246092,3.902337158240318,3.7460342650615157,0.10229417768794136,0.08337314402805518,0.020128108179466864,0.005774818924319192,0.0,0.01223298732954703,0.004628155965566094,0.007088919948795791,0.012940160277846502,0.015596104527482169,0.0003332929859496403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ui6,1.057499982913818,3.8453530038345187,4.178398014835715,14.096924645602767,14.738763589416692,17.897027383367238,6.281889505363182,0.48590102973320626,0.34209690804518544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uox,0.11231606885516965,0.7639796005332621,1.023032513258606,2.9987440246109935,3.8698372747278347,3.320629907028154,3.5740534597276756,3.1612637348621178,1.1147266892256802,0.41457478589256525,0.03790904199501455,0.0,0.027168289235603993,0.04741189181363836,0.008982430298246413,0.01321546993059286,0.0071417991509150625,0.0023861078596851826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ur9,0.21314170160952664,1.7189961845664992,4.3487892369171615,4.201643532135851,1.6106829601572183,3.3186570732537177,1.1467583445006042,0.1736934438129687,0.1485390887325444,0.09686119752644728,0.0,0.0,0.0,0.006468308665965594,0.019245606688190975,0.022485995847080886,0.008218160368905103,0.014381859795129515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
usu,0.27576432578462723,1.607177167401168,2.874299409088229,4.865227519122394,7.120995695820691,5.27760066328899,3.6849111575934366,1.0785532864519105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uu4,0.2005269391194713,0.7993947685969292,4.277263585746887,5.003499003372897,6.282731103590489,6.268296336317093,0.5079945593464679,0.11368540119180537,0.027383797863937076,0.0031911699479181266,0.016501446411293585,0.024431774950208762,0.05929507432861669,0.0672695708072979,0.015636792294912993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uut,1.1014203272727559,5.201892856268814,13.475501386931409,9.244688882983812,16.184512517663173,17.61827351480494,8.165662724752309,0.02930652852012372,0.5522987579230545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uw9,1.674998684791439,6.055415503732561,10.461140907199955,13.445532442910153,24.869629473653266,22.63971863342092,17.275219259550838,19.4932258165953,14.93841546408676,15.174717751401715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uxi,0.895728010693671,4.387189540174251,4.781570153368711,10.352690948919584,9.394573003439703,4.969864584587416,1.697680923701192,1.567260822461627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uxo,0.07933042106434746,0.7226765117463425,1.6006385250566701,0.9360685512933409,5.925297377909282,8.931023010265735,10.538158239060426,5.221569069440779,1.8430186002011553,0.5854988935550338,0.0,0.0,0.003209613021958546,0.06280278680355167,0.04579891731579977,0.03182525299116179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vj7,2.1561832719420884,8.151977316201243,11.54138247823409,10.394716643635945,15.01751842187123,17.558716819840427,9.125075736259532,0.591491860088027,0.337340270414515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vqj,1.8148598382194407,7.1301261878347955,10.382386942906797,10.72385385343615,13.61457386792243,16.580546040753667,12.971802706121089,0.13544139328521965,0.4386824978041517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vqu,0.5699164980368603,3.768684364439942,8.174951198082969,9.053617320859914,17.523904204434235,27.77539424798097,17.864671594759102,13.333214856198936,12.073386530231787,7.136177069909692,2.7276816133444868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vy5,0.3016705804173055,2.1108313154395573,4.7870545472577,6.096359580340019,6.966956598096564,5.878422742159934,2.63533606963691,1.5509477125256588,0.4159948492408425,0.17273557475142454,0.12783083578423415,0.03853368253474443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w7d,0.06727605631757687,0.7141712474270415,1.6128195642013203,0.8235041440892799,5.194215179280839,8.982792199746918,9.916161390584627,5.06672815563466,1.4683524725870996,0.7338730359743195,0.0,0.0,0.0,0.12457547335389307,0.040022110590122395,0.03866877738358454,0.0014280256222960475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w87,1.8557804695235436,5.98932257803591,8.500278759214257,14.86481326862971,18.38441842593223,15.946201457941918,6.73155087177264,0.0025583406891200866,0.367838532142315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wsd,1.9819974372929647,8.069642384017067,10.982844094098665,10.43474626730493,13.135486498708897,16.083504308247818,10.548401814503592,0.188082129454628,0.36587812291564603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wyu,0.2840887334063075,3.2734343568322775,7.547774522863891,5.970692690655181,10.910071582270163,15.813013977004452,9.252549626654186,16.33244297865741,11.03099688149247,3.1701838350873572,0.06400233668307465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x2i,0.10928480493364598,0.16390583561342667,0.6267171172927387,1.0137508394122143,5.146719690810137,5.946478639613986,5.885539515778122,3.2263042608160646,1.9306556924013023,0.1772342925878796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x2v,1.5573091043447582,6.810766421601137,11.680522568922735,12.376907737019216,15.577545577007712,14.17123382067303,14.155935270010737,0.0,0.2847094221227877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xa0,0.8463616279314631,3.0884303708647116,4.3106961909398365,5.532410753150938,4.390297906189389,2.9293018865739846,4.53248367460905,1.056493404384085,0.6436137166959526,0.1709268407174207,0.0001523382019072983,0.0025948795361827592,0.006555840282864267,0.018418434966495312,0.025466440434595228,0.019076557670427263,0.008936823703805885,0.005187956325297449,0.001550813992515998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xas,0.11577951698948098,2.273583124064753,8.200696661293753,8.472016400969222,4.303928897016032,0.8842674542903985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
