ID,frac_H,frac_Li,frac_B,frac_C,frac_N,frac_O,frac_F,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_K,frac_Ca,frac_Sc,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_Se,frac_Br,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Ba,frac_La,frac_Ce,frac_Pr,frac_Nd,frac_Sm,frac_Gd,frac_Er,frac_Lu,frac_Hf,frac_Ta,frac_W,frac_Pb,frac_Bi,comp_Z_mean,comp_Z_std,comp_Z_min,comp_Z_max,comp_atomic_mass_mean,comp_atomic_mass_std,comp_atomic_mass_min,comp_atomic_mass_max,comp_X_mean,comp_X_std,comp_X_min,comp_X_max,comp_row_mean,comp_row_std,comp_row_min,comp_row_max,comp_group_mean,comp_group_std,comp_group_min,comp_group_max,static_Z,static_Space group #,static_a,static_b,static_c,static_alpha,static_beta,static_gamma
tp2,0.0,0.08602150537634408,0.0,0.0,0.0,0.6451612903225806,0.0,0.0,0.0,0.03225806451612903,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.07526881720430106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.913978494623656,4.6850389057002095,3.0,22.0,20.388301567741934,10.212332181672714,6.941,47.867,2.824731182795699,0.879646301594768,0.98,3.44,2.344086021505376,0.6133746536323295,2.0,4.0,13.548387096774192,4.963341159245384,1.0,16.0,6,167,8.479,8.479,20.981,90.0,90.0,120.0
tqb,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.620689655172413,7.312784238405998,3.0,30.0,30.16579475862069,15.561801187271728,6.941,65.409,2.0989655172413793,0.6393064390015718,0.98,2.58,2.896551724137931,0.5473968229788808,2.0,4.0,12.344827586206897,5.914773217263092,1.0,16.0,2,82,5.764,5.764,8.843,90.0,90.0,90.0
tt3,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,6.492599337233599,3.0,17.0,20.645981692307693,12.72441587574028,6.941,35.453,1.8561538461538463,0.8337638335749008,0.98,3.16,2.5384615384615388,0.49851851526214314,2.0,3.0,9.076923076923078,7.488057553007974,1.0,17.0,4,216,9.8397,9.8397,9.8397,90.0,90.0,90.0
tvf,0.4,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.15915564930976,1.0,53.0,17.977263,36.624986226923845,1.00794,126.90447,2.048,0.7653077812226922,0.98,3.04,1.9,1.1357816691600546,1.0,5.0,5.4,6.740919818541087,1.0,17.0,4,186,7.09109,7.09109,11.50958,90.0,90.0,120.0
tws,0.0,0.4,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.266666666666666,11.890986315506193,3.0,40.0,22.405986666666667,27.318056620627726,6.941,91.224,2.1746666666666665,1.1887745324025447,0.98,3.44,2.4000000000000004,1.019803902718557,2.0,5.0,8.4,7.172168430816443,1.0,16.0,4,15,10.44,5.991,10.204,90.0,100.25,90.0
txm,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.09289617486338797,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3551912568306,5.163931534968977,3.0,24.0,21.361208524590165,11.376354589453676,6.941,51.9961,2.8546448087431697,0.854808807794402,0.98,3.44,2.3825136612021858,0.6743709625781369,2.0,4.0,13.491803278688526,4.987272163561146,1.0,16.0,6,167,8.5203,8.5203,20.8702,90.0,90.0,120.0
tzl,0.0,0.05817174515235457,0.0,0.0,0.0,0.6648199445983379,0.0,0.0,0.0,0.002770083102493075,0.0,0.16620498614958448,0.0,0.0,0.0,0.0,0.0,0.10803324099722991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.398891966759003,5.008734630121366,3.0,22.0,21.434452239889197,11.070160694943413,6.941,47.867,2.8788088642659275,0.8343072960834971,0.98,3.44,2.3850415512465375,0.6729420755567729,2.0,4.0,13.656509695290858,4.831626878049169,1.0,16.0,6,167,8.5066,8.5066,20.9085,90.0,90.0,120.0
u0c,0.0,0.17142857142857143,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.457142857142857,6.595855222975182,3.0,22.0,21.96785714285714,14.578727427792781,6.941,47.867,2.523142857142857,1.073107028155883,0.98,3.44,2.4857142857142858,0.8407965125464092,2.0,4.0,10.285714285714285,6.6657822542612735,1.0,16.0,8,227,8.3666,8.3666,8.3666,90.0,90.0,90.0
u2y,0.0,0.044698544698544694,0.0,0.0,0.0,0.6237006237006236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20790020790020788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12370062370062368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74844074844075,16.196786296735638,3.0,57.0,37.42334088357588,40.304140942144166,6.941,138.90547,2.6455717255717257,1.033071302254357,0.98,3.44,2.9106029106029108,1.4076978191402865,2.0,6.0,11.226611226611228,6.173732057539744,1.0,16.0,2,47,3.8671,3.8654,7.7727,90.0,90.0,90.0
u5t,0.0,0.08108108108108109,0.0,0.0,0.0,0.6486486486486487,0.0,0.0,0.0,0.02702702702702703,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81081081081081,7.032118737420496,3.0,32.0,22.582505691891892,16.21906921418632,6.941,72.64,2.872432432432433,0.8235467311619887,0.98,3.44,2.3513513513513513,0.6245524328806131,2.0,4.0,14.378378378378379,4.04268676615716,1.0,16.0,6,167,8.25,8.25,20.56,90.0,90.0,120.0
u8r,0.0,0.025,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,21.0,23.701265788982663,3.0,73.0,48.580295,60.01367893767032,6.941,180.94788,2.7380000000000004,0.9823879070916945,0.89,3.44,2.975,1.604485898972004,2.0,6.0,12.700000000000001,5.344155686354955,1.0,16.0,1,189,9.0495,9.0495,7.8198,90.0,90.0,120.0
uaj,0.0,0.07608695652173914,0.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.16304347826086957,0.0,0.0,0.0,0.0,0.02173913043478261,0.08695652173913045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.260869565217392,5.0494717012027746,3.0,22.0,21.152231021739134,11.080933601612145,6.941,47.867,2.838586956521739,0.8726229594705178,0.98,3.44,2.380434782608696,0.6731236611039582,2.0,4.0,13.369565217391305,5.153549623706709,1.0,16.0,6,167,8.5651,8.5651,20.9948,90.0,90.0,120.0
uaz,0.0,0.2608695652173913,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34782608695652,16.612223618016092,3.0,57.0,32.05828260869565,40.206997296995375,6.941,138.90547,2.328695652173913,1.1717816399484278,0.98,3.44,2.6956521739130435,1.365245084183268,2.0,6.0,9.391304347826086,6.982830685734351,1.0,16.0,8,230,12.697,12.697,12.697,90.0,90.0,90.0
ubi,0.0,0.10526315789473684,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.473684210526315,9.853497487815293,3.0,49.0,24.288478210526314,23.2967084581954,6.941,114.818,2.796315789473684,0.8968964648709798,0.98,3.44,2.421052631578947,0.8153649149910351,2.0,5.0,13.473684210526315,5.050986574320032,1.0,16.0,8,61,8.577,8.826,24.05,90.0,90.0,90.0
ucw,0.0,0.2796610169491525,0.0,0.0,0.0,0.5084745762711864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01059322033898305,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11652542372881355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,15.911016949152543,19.37521255825801,3.0,73.0,36.455824449152544,47.600488124653495,6.941,180.94788,2.2799152542372885,1.1842640536427504,0.98,3.44,2.7690677966101696,1.4998788014811175,2.0,6.0,9.152542372881358,7.023721451471831,1.0,16.0,8,230,12.9506,12.9506,12.9506,90.0,90.0,90.0
ueu,0.0,0.25241864555848725,0.0,0.0,0.0,0.5277044854881267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06596306068601583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13192612137203166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021987686895338608,0.0,0.0,0.0,16.74230430958663,20.176257090627068,3.0,73.0,38.51629243623571,49.78025293862491,6.941,180.94788,2.328504837291117,1.179371379083238,0.98,3.44,2.813544415127528,1.5473958650154376,2.0,6.0,9.465259454705365,6.967500744265307,1.0,16.0,8,230,12.93,12.93,12.93,90.0,90.0,90.0
uex,0.0,0.06,0.0,0.0,0.0,0.6,0.0,0.04,0.0,0.0,0.24,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,4.586937976471886,3.0,26.0,20.691976771199997,9.700174367289739,6.941,55.845,2.7056,0.9412293238100904,0.82,3.44,2.4,0.6,2.0,4.0,13.399999999999999,4.874423042781577,1.0,16.0,2,192,10.0617,10.0617,14.0832,90.0,90.0,120.0
uht,0.0,0.2765957446808511,0.0,0.0,0.0,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.72340425531915,18.72499993200531,3.0,57.0,35.973094042553186,45.89175130730681,6.941,138.90547,2.2894680851063827,1.1831218773402061,0.98,3.44,2.7659574468085104,1.4905770117563397,2.0,6.0,9.297872340425531,7.043677997210256,1.0,16.0,8,230,12.9134,12.9134,12.9134,90.0,90.0,90.0
ui6,0.0,0.40828402366863903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260355029585799,0.0650887573964497,0.47337278106508873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010650887573964497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.904142011834319,7.455210282650038,3.0,50.0,22.48955018934911,15.707899760365438,6.941,118.71,1.8657869822485207,0.7541889343568214,0.98,2.58,2.6130177514792896,0.5487552398787208,2.0,5.0,9.70414201183432,7.245977092647334,1.0,16.0,2,137,8.67822,8.67822,12.5744,90.0,90.0,90.0
ukw,0.0,0.09054325955734407,0.0,0.0,0.0,0.6036217303822938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012072434607646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10462776659959759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.490945674044266,15.388216326832513,3.0,57.0,34.45060249496982,38.102679778814945,6.941,138.90547,2.590140845070423,1.0606266798481567,0.98,3.44,2.8209255533199196,1.3434859416246243,2.0,6.0,10.867203219315897,6.378288659372779,1.0,16.0,2,123,3.8673,3.8673,7.739,90.0,90.0,90.0
um1,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999998,11.199489784296935,3.0,32.0,30.47165714285714,25.94035407902726,6.941,72.64,2.6514285714285712,0.9562191705047626,0.98,3.44,2.571428571428571,0.9035079029052513,2.0,4.0,13.142857142857142,5.082984821330627,1.0,16.0,18,167,13.941,13.941,9.302,90.0,90.0,120.0
uox,0.0,0.25170068027210885,0.0,0.0,0.0,0.54421768707483,0.0,0.0,0.0,0.0,0.0,0.1360544217687075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.020408163265306124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.210884353741498,6.7332369756529,3.0,31.0,19.20596081632653,14.698102008375786,6.941,69.723,2.532244897959184,1.0576181659384207,0.98,3.44,2.2721088435374153,0.5780311778570885,2.0,4.0,11.836734693877553,6.354644577403434,1.0,16.0,2,19,4.9391,6.4803,10.1468,90.0,90.0,90.0
ur9,0.0,0.05555555555555555,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.444444444444445,10.177438131159542,3.0,40.0,26.35017144444444,23.7390180479883,6.941,91.224,2.860555555555555,0.8692172227049539,0.98,3.44,2.5,0.957427107756338,2.0,5.0,13.666666666666666,4.818944098266987,1.0,16.0,6,167,8.847,8.847,22.24,90.0,90.0,120.0
usu,0.0,0.46808510638297873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.957446808510639,11.701895548955306,3.0,50.0,25.619044195744678,27.09621282863933,6.941,118.71,1.750212765957447,0.7578426529600594,0.98,2.58,2.6595744680851063,0.7794323014474128,2.0,5.0,8.72340425531915,7.280700596577446,1.0,16.0,2,164,8.0184,8.0184,6.2856,90.0,90.0,120.0
utv,0.0,0.4716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.37735849056603776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.90566037735849,13.354759099348728,3.0,53.0,28.075550301886793,31.49269311307871,6.941,126.90447,1.798490566037736,0.7823124797347517,0.98,2.66,2.69811320754717,0.8374468309876282,2.0,5.0,8.905660377358492,7.483980756263886,1.0,17.0,4,216,10.19307,10.19307,10.19307,90.0,90.0,90.0
uu4,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.782329983125269,3.0,23.0,21.176139999999997,15.290596965664879,6.941,50.9415,2.5860000000000003,1.0659380845058497,0.98,3.44,2.4000000000000004,0.8,2.0,4.0,10.799999999999999,6.49307323229917,1.0,16.0,8,15,10.1597,8.4155,5.8843,90.0,110.505,90.0
uut,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.36153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023076923076923075,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799999999999997,9.781772688172472,3.0,35.0,25.147481692307686,21.687852876115283,6.941,79.904,1.8400769230769227,0.8104818093662617,0.98,2.96,2.638461538461538,0.6563751993843642,2.0,4.0,9.076923076923075,7.488057553007973,1.0,17.0,4,216,9.9974,9.9974,9.9974,90.0,90.0,90.0
uw9,0.0,0.2608695652173913,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,18.782608695652176,25.045969079030474,3.0,83.0,44.21871913043478,63.24602941829883,6.941,208.9804,2.3630434782608694,1.1575364949927391,0.95,3.44,2.8260869565217392,1.5784465096235956,2.0,6.0,10.26086956521739,7.004454429329381,1.0,16.0,8,230,13.0893,13.0893,13.0893,90.0,90.0,90.0
uwh,0.0,0.2311191992720655,0.0,0.0,0.0,0.545950864422202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017743403093721567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1364877161055505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06869881710646042,0.0,0.0,0.0,18.565514103730663,23.027736430614777,3.0,73.0,43.34750449499545,57.46632446003276,6.941,180.94788,2.3813512283894447,1.167392879867476,0.98,3.44,2.8739763421292084,1.636716381244508,2.0,6.0,9.790263876251137,6.882951986381921,1.0,16.0,8,230,12.84,12.84,12.84,90.0,90.0,90.0
ux3,0.0,0.013715831160050226,0.0,0.0,0.0,0.6234907756205931,0.0,0.0,0.0,0.0,0.14488554042306578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2179078527962909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.567758137737854,21.977932782214523,3.0,62.0,46.90448749154834,54.78143414329122,6.941,150.36,2.6884844972471744,0.9923180414119651,0.98,3.44,3.0165169516082297,1.6118636642895183,2.0,6.0,12.671689365401333,5.4235025228070235,1.0,16.0,2,176,9.4601,9.4601,6.9113,90.0,90.0,120.0
uxi,0.0,0.24812030075187969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6015037593984962,0.0,0.0,0.0,0.0,0.0,0.0,0.09774436090225563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.992481203007518,10.38108186852049,3.0,49.0,34.46025251879699,23.860976135394708,6.941,114.818,2.3890977443609023,0.9687473181309405,0.98,3.16,2.954887218045113,0.7445507466572711,2.0,5.0,11.842105263157896,6.894306363189931,1.0,17.0,8,227,10.4696,10.4696,10.4696,90.0,90.0,90.0
uxo,0.0,0.3716129032258065,0.0,0.0,0.018064516129032263,0.4812903225806452,0.0,0.0,0.0,0.0,0.0,0.12903225806451615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.027096774193549,3.8320264945784084,3.0,15.0,14.529360258064512,7.5720780345330905,6.941,30.973762,2.3573161290322577,1.1318796342871655,0.98,3.44,2.129032258064516,0.3352356401746214,2.0,3.0,10.278709677419354,7.143307150385251,1.0,16.0,4,62,6.1153,10.469,4.9195,90.0,90.0,90.0
v07,0.0,0.2391304347826087,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47826086956522,18.64979208467248,3.0,57.0,37.57366130434783,45.59952264546306,6.941,138.90547,2.3276086956521738,1.169963181848432,0.98,3.44,2.8260869565217392,1.5080126257412716,2.0,6.0,9.608695652173912,6.907709180673699,1.0,16.0,8,230,12.9697,12.9697,12.9697,90.0,90.0,90.0
v1q,0.0,0.2857142857142857,0.0,0.0,0.0,0.5042016806722689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07563025210084033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12605042016806722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,15.714285714285714,19.058575280347863,3.0,73.0,35.97902462184874,46.74371299647262,6.941,180.94788,2.266302521008403,1.1874362366224405,0.98,3.44,2.764705882352941,1.4990522627994174,2.0,6.0,9.07563025210084,7.039098089507395,1.0,16.0,8,230,12.978,12.978,12.978,90.0,90.0,90.0
