ID,totalDOS_000.00_001.00THz,totalDOS_001.00_002.00THz,totalDOS_002.00_003.00THz,totalDOS_003.00_004.00THz,totalDOS_004.00_005.00THz,totalDOS_005.00_006.00THz,totalDOS_006.00_007.00THz,totalDOS_007.00_008.00THz,totalDOS_008.00_009.00THz,totalDOS_009.00_010.00THz,totalDOS_010.00_011.00THz,totalDOS_011.00_012.00THz,totalDOS_012.00_013.00THz,totalDOS_013.00_014.00THz,totalDOS_014.00_015.00THz,totalDOS_015.00_016.00THz,totalDOS_016.00_017.00THz,totalDOS_017.00_018.00THz,totalDOS_018.00_019.00THz,totalDOS_019.00_020.00THz,totalDOS_020.00_021.00THz,totalDOS_021.00_022.00THz,totalDOS_022.00_023.00THz,totalDOS_023.00_024.00THz,totalDOS_024.00_025.00THz,totalDOS_025.00_026.00THz,totalDOS_026.00_027.00THz,totalDOS_027.00_028.00THz,totalDOS_028.00_029.00THz,totalDOS_029.00_030.00THz,totalDOS_030.00_031.00THz,totalDOS_031.00_032.00THz,totalDOS_032.00_033.00THz,totalDOS_033.00_034.00THz,totalDOS_034.00_035.00THz,totalDOS_035.00_036.00THz,totalDOS_036.00_037.00THz,totalDOS_037.00_038.00THz,totalDOS_038.00_039.00THz,totalDOS_039.00_040.00THz,totalDOS_040.00_041.00THz,totalDOS_041.00_042.00THz,totalDOS_042.00_043.00THz,totalDOS_043.00_044.00THz,totalDOS_044.00_045.00THz,totalDOS_045.00_046.00THz,totalDOS_046.00_047.00THz,totalDOS_047.00_048.00THz,totalDOS_048.00_049.00THz,totalDOS_049.00_050.00THz,totalDOS_050.00_051.00THz,totalDOS_051.00_052.00THz,totalDOS_052.00_053.00THz,totalDOS_053.00_054.00THz,totalDOS_054.00_055.00THz,totalDOS_055.00_056.00THz,totalDOS_056.00_057.00THz,totalDOS_057.00_058.00THz,totalDOS_058.00_059.00THz,totalDOS_059.00_060.00THz,totalDOS_060.00_061.00THz,totalDOS_061.00_062.00THz,totalDOS_062.00_063.00THz,totalDOS_063.00_064.00THz,totalDOS_064.00_065.00THz,totalDOS_065.00_066.00THz,totalDOS_066.00_067.00THz,totalDOS_067.00_068.00THz,totalDOS_068.00_069.00THz,totalDOS_069.00_070.00THz,totalDOS_070.00_071.00THz,totalDOS_071.00_072.00THz,totalDOS_072.00_073.00THz,totalDOS_073.00_074.00THz,totalDOS_074.00_075.00THz,totalDOS_075.00_076.00THz,totalDOS_076.00_077.00THz,totalDOS_077.00_078.00THz,totalDOS_078.00_079.00THz,totalDOS_079.00_080.00THz,totalDOS_080.00_081.00THz,totalDOS_081.00_082.00THz,totalDOS_082.00_083.00THz,totalDOS_083.00_084.00THz,totalDOS_084.00_085.00THz,totalDOS_085.00_086.00THz,totalDOS_086.00_087.00THz,totalDOS_087.00_088.00THz,totalDOS_088.00_089.00THz,totalDOS_089.00_090.00THz,totalDOS_090.00_091.00THz,totalDOS_091.00_092.00THz,totalDOS_092.00_093.00THz,totalDOS_093.00_094.00THz,totalDOS_094.00_095.00THz,totalDOS_095.00_096.00THz,totalDOS_096.00_097.00THz,totalDOS_097.00_098.00THz,totalDOS_098.00_099.00THz,totalDOS_099.00_100.00THz
cdk,0.010093184795096962,0.08174375249263408,0.2706107884914647,0.853051867175109,1.8979750895127911,1.728782231716424,1.087335483081076,1.0075347719858891,1.7174948248540156,1.2910082080944374,2.798639065928084,2.680902725408373,3.0077525349720116,2.992949390240657,1.2274833758093244,1.5421975435340194,1.2027467312971218,1.3695923064229447,0.7748692019882064,0.1788927840784389,0.347100565410674,0.24593697835998185,0.2750337522256885,0.3357587587605124,0.5573970461316904,0.12481041168326357,0.051196205508489356,0.42324162284408473,1.468683818100601,1.282150790060296,0.8644501347603608,0.5953306320207403,1.1176392387350376,0.050449267282957067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cju,1.0769887650272592,14.377182371868372,18.069131455091537,10.349110852029568,11.685584592354829,12.799140026956373,10.334172428235448,9.222718065092451,12.358477998436115,10.879636322792692,9.05317735704898,10.863850666986508,7.855918830208907,3.5759985074701888,0.5812711129454726,1.044062117602266,6.388142022515154,2.5421122960484013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clt,0.09251755776608239,0.7282692513973208,2.419640349997243,2.7353537439176745,2.9229007194274876,2.872675631713401,3.8329585256093814,3.2751546092005395,3.731102269162193,2.8235429674787653,3.043538876122099,1.6948235960850546,3.1877679219658113,3.355931041758531,2.9354989688387008,1.664347218684469,1.9846278692771122,0.3269702171090074,1.570540533245044,2.273491376958134,2.8709196231245286,1.1951324355300912,0.0,0.3539325378725522,1.8054237319623283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24825766341800204,1.3403632273167005,0.2713102237356182,0.015716312778280894,1.0035732318196864,1.167276593923546,1.3999875220092477,0.44168710975496595,0.898224834705168,0.5436425168483083,0.3652514170344645,0.05437201549737125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7f,0.21494756478044907,1.92152313752828,5.977477139426705,3.2576466416300853,5.353553444890494,3.8181848296051157,7.756448251965917,11.159944273300301,9.152380794512794,6.853275608674238,6.366179034956438,7.534324676831389,4.7015328956881035,3.9788010846376523,4.609501900560986,1.2707658745606238,3.297300711295378,2.729048382268587,3.5753846005904535,1.3205723464362222,0.0524574849219448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9l,1.084175669220316,13.604141268996115,19.873923165497715,11.401073120524849,10.540604180049918,13.221387671346605,9.382472973689886,8.88544968682507,12.192361130106335,11.980898349792383,9.8272068796919,11.225298791220752,7.34845361011358,2.7811496525715143,0.0,0.6143841766926528,9.72545129484405,2.512376569702951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dae,1.1848816372317912,14.883855885036295,38.73120384329328,43.20721445944038,29.050841142990308,25.980621890964912,31.084032490758858,34.31808034773147,34.370726355221024,33.63522564003475,30.826080348380913,38.16081578612267,30.543892529157915,29.993217183823276,28.10582448851443,25.715835295902593,22.707859900500523,18.764519662163252,15.716803004681708,9.559996676214837,7.7210823899127945,1.3699834814580072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc8,0.15801345402974826,0.9839929630359403,4.063239404763669,8.869805518158316,9.716826198857397,14.738655213173487,12.975391361541568,14.517647158166483,12.435544669985305,9.419795453394642,15.358052056827546,14.954790047709807,11.426957283209731,12.621694349090262,8.27062746949008,4.444604625664596,8.788217020049103,9.039292320107307,10.819319318514289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.326092965777974,5.056261097902734,3.3523867790589748,6.491991443650164,7.482523937776307,2.965332779291259,2.323051240691626,0.5143416496712803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deu,0.27066394152541023,1.8535050897880019,3.7576229049189256,4.563586685273483,4.16979555460617,4.730679002161141,5.1007736988426196,4.431679488257533,5.126627957692783,5.549309517658855,5.7599621113072885,3.9321591067651624,3.0407979559067613,2.6740402373728145,0.9665238841587254,0.9752971407354636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dlj,2.1042931726389242,14.298473843490592,19.335382229444406,14.170457444607024,8.54648197233766,10.033152102625436,12.509289386870662,11.49448748471481,10.073110220466575,7.993696010862706,14.304054824291242,8.160529383145146,6.286352705448621,4.295526122569811,0.1240825651913724,4.09912332513602,5.091552141652926,0.9313740071933694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dth,0.02909422504135383,0.20807579111996324,0.662929975166835,2.0355769043296736,2.8958449664648644,2.3027656736038544,1.8386225278568666,2.3235519543697425,3.8060627435722303,3.800712071831594,3.0706745800170303,4.795715350012067,3.661755649661874,3.0297322542918153,3.318323574536315,3.25767269734218,4.37119821273847,0.8353082850586873,0.01635974530952211,2.3269411774089264,2.40375708595095,1.9007704531811171,0.9668117519731254,0.3035423117160434,0.00922523696873867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dvn,0.7918397646013599,6.208606546540986,17.015765959459287,25.013442672142155,26.937441499267564,19.097687266027293,20.00730928100174,15.74535053106274,11.604420222778145,9.026416317262544,8.914316133703693,4.623054584922329,2.503065622188984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6a,0.6996340825265193,10.276090569170997,33.26197951117223,39.05569689781853,34.6685764765561,27.17093158961447,30.319429435139142,34.36728692039901,35.07132387132768,38.70043054556132,37.15693822789842,36.7013899250972,33.24589806230324,31.4733813947949,30.367003634051457,25.8639685442389,24.31081507224269,22.33700900512889,13.681064581614805,13.558935385334962,4.8193651310073164,1.3535344238144944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e81,3.7941542875554495,13.743188284698991,18.66665696156166,18.962220796094996,15.257640889764332,15.823140273791083,17.116031954693554,14.035340812711667,15.736006865206107,14.08417656147168,15.557622781400568,10.678723615642298,9.400244981716128,10.737768203585517,4.651804527511075,4.336396447617517,6.392328885713397,2.9094862615865225,4.576939995289649,5.306907526870589,6.914303247803417,3.34794680068066,3.577503573234168,4.457069116310294,3.0825753853630715,4.038457817739726,6.838643414300975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ek5,0.41850330365408434,6.498031339601889,19.90907713380154,21.6870855133852,23.113241907394077,14.44989780566199,17.315266183314122,23.02184759588937,20.39669339541439,15.203354081074878,12.854251283012275,14.760809298565647,12.20621567389091,4.706702808114613,5.023547480378539,4.07765350781375,7.355696654398059,6.073342896959559,6.344430452713198,3.5694041055969876,0.33305046886235345,0.19418285163379778,0.3120859072497524,1.154843433151541,6.867558719196069,5.857989232521817,0.9440563092935577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fft,0.04614468015865173,0.15972806110813606,0.43358019473186493,1.1433452185539092,0.9273139369738392,0.9793561734418428,0.9629443152169297,1.0833563669456048,1.0665314728379283,1.240503332327271,1.389547117912299,0.9741154738079523,1.7197399338894055,2.1077856393833407,2.186264776655001,1.3083693845219067,1.0726053823424522,1.7699572631436702,1.5406438990834346,0.9935713966048638,0.7017176627778845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fj5,0.09638564153657334,1.1208337732236306,1.8348452053676354,3.7317702448036467,4.710431599146053,5.697676166142587,5.432990662295577,4.619323979810094,5.00917152240438,4.088307593962249,4.784896957654944,6.157998056437023,6.947080413174859,6.628858296497583,4.826024090640708,4.067742554631735,3.985440546294228,4.201440211137552,2.585397635113111,2.2990721900741704,0.0,0.0,0.0,0.2229902398785839,1.158198974833411,1.0118741707142505,3.8460826249835094,0.9885959978489467,1.5706129071422197,2.795785553396641,3.100383789288202,0.8820112117636683,0.01022953697402329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fkj,0.7576778147998159,6.546165359624557,7.421338544742924,6.809778723150151,5.814024298583611,5.123829914512825,6.445225198617145,5.570179224556753,4.652226222916738,5.626862289018227,8.639579396879654,6.524160907463255,2.889859348725551,2.922838235522164,0.0,2.276210441577277,2.7388590598205553,1.2955534667344892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fwz,0.11641755630858663,1.703422851823829,3.60755764847506,2.652525026746881,2.6722809127684073,2.826907886343152,2.180185574344698,0.12996293135741865,1.084126123311286,6.467555019730856,4.444880380401003,1.6421165646867237,0.9342664144319777,1.1156751933044333,0.03188488767437647,1.9303993662467924,0.03510384747325901,1.8139555410476476,0.16031615137129052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gcj,0.7198178133497551,9.299825546774208,31.227680242680528,33.2247577863265,37.22317433837729,31.594773521184607,33.093720126973636,31.97356151062712,35.44952989434768,29.969867540943255,37.31456476637908,36.70724506250315,32.35129372030315,27.04299824986373,26.666117139080086,25.778695503845995,24.300992863247018,18.21428037849455,10.893673112621912,12.250068888339683,9.365881044216167,12.3265273542778,4.571297048771498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gkl,0.7392965961480021,13.451980275594439,33.602691803897216,38.210017787565825,31.457326407528782,27.0357687934942,29.344752979679868,34.59196254436421,31.883738579361648,27.40492888302083,38.20912886219713,35.48885445518522,28.007881338480388,29.470430873667112,24.605041773828816,23.37501431666817,25.750889414152937,16.64073756182762,12.948173314347343,9.428359149305663,9.945066381298318,5.582985035732918,5.168324094753984,0.27843308077297024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goi,3.394370138766586,8.538385412934494,11.898414267160517,4.41793845394546,5.660528812710048,6.788379724147866,8.082817241288225,3.6255273619497643,4.002861479999794,1.367529980981928,14.275173535563091,4.460970701003035,1.1171336046986369,1.3822077420608423,0.5880859033716348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28680748590861,5.9466105643645335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9531351923093183,2.115959848365989,14.756142253237059,11.472383843051432,4.121558671012139,2.800431514126757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.639602893941486,12.420808280489751,0.0,0.0,13.266233885200933,9.73280905279185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gvd,0.002729474787413075,0.025631482496109286,0.07412292369872858,0.2119280208218308,0.6320194623992278,1.0546654263675406,0.6677011518115945,0.5734330708717859,0.6618479663707935,0.8520034043766378,0.6524546253609076,0.8594626544373485,1.0386601204281662,0.5224974993540421,0.4578098170737812,0.7073277087852432,0.5724718279281618,0.9818598173643824,0.6378328215333813,0.641519084570886,0.02225610837400538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gw2,0.16457736209440996,1.4107980779003921,9.75203540114362,15.369030875975838,16.127843212639142,17.173466808002118,17.17833141738201,20.98151443164771,19.902945479309224,14.193290066824503,16.92642152402999,16.374636005670652,13.506728062668543,14.92958398268766,9.742704219809042,10.902686862278301,13.851358126259782,3.859272049619676,8.161513907442327,6.885764277554699,0.09621200193461732,0.0,0.0,0.0,0.0,0.4759483990208082,8.467555778400083,5.779905217128544,6.756787575498834,10.938142113216088,10.101416678989324,8.227838328109442,3.4179233361825254,5.903135564580168,7.511324314237811,0.49177437212767927,2.270125471803226,1.031290503422099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gxz,0.17227534679471385,1.1796780185323734,3.8151432871187194,5.267739222444307,4.712706098464329,4.884425177259587,3.8080332090737876,3.97707186439926,2.389343606329895,5.872482640489849,3.6565009747299015,3.6249135097525382,4.388063948584588,5.074069705025757,4.029261099823586,1.6298780091052976,3.023648517771875,5.669974886218348,3.191186932589119,0.11950339232683405,0.0,0.0,0.0,0.0,0.7808889793541596,1.226227100119715,2.264826287200904,2.5978754023676913,1.6603999720051377,1.7804688039679064,1.9439503511364649,1.111531968197042,1.5400464246433074,1.386107452625211,0.021806695781634744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
