ID,paired_000.00_002.00THz,paired_002.00_004.00THz,paired_004.00_006.00THz,paired_006.00_008.00THz,paired_008.00_010.00THz,paired_010.00_012.00THz,paired_012.00_014.00THz,paired_014.00_016.00THz,paired_016.00_018.00THz,paired_018.00_020.00THz,paired_020.00_022.00THz,paired_022.00_024.00THz,paired_024.00_026.00THz,paired_026.00_028.00THz,paired_028.00_030.00THz,paired_030.00_032.00THz,paired_032.00_034.00THz,paired_034.00_036.00THz,paired_036.00_038.00THz,paired_038.00_040.00THz,paired_040.00_042.00THz,paired_042.00_044.00THz,paired_044.00_046.00THz,paired_046.00_048.00THz,paired_048.00_050.00THz,paired_050.00_052.00THz,paired_052.00_054.00THz,paired_054.00_056.00THz,paired_056.00_058.00THz,paired_058.00_060.00THz,paired_060.00_062.00THz,paired_062.00_064.00THz,paired_064.00_066.00THz,paired_066.00_068.00THz,paired_068.00_070.00THz,paired_070.00_072.00THz,paired_072.00_074.00THz,paired_074.00_076.00THz,paired_076.00_078.00THz,paired_078.00_080.00THz,paired_080.00_082.00THz,paired_082.00_084.00THz,paired_084.00_086.00THz,paired_086.00_088.00THz,paired_088.00_090.00THz,paired_090.00_092.00THz,paired_092.00_094.00THz,paired_094.00_096.00THz,paired_096.00_098.00THz,paired_098.00_100.00THz
o5q,0.0249293263334206,0.1711410907388673,0.1293088821898391,0.14165619454004985,0.11362271275893188,0.11711054040517671,0.10952176138468168,0.08591602297639583,0.05787196008204638,0.04471188740227516,0.00420962118831557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oi6,0.011997323575192577,0.08033759032400757,0.09757934738613408,0.1012971768597026,0.13353998567649747,0.13707516980097786,0.12150828859437843,0.089290899918519,0.11265674480832033,0.0664011938592362,0.040264990057842155,0.008051289139191706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opo,0.15313353960544404,0.24731813054778437,0.14879102823968055,0.19788322603123237,0.1859810628054943,0.06127261182301903,0.005620400947345264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p9u,0.16283198345385638,0.22741798246972694,0.15426952390701185,0.11875834014821053,0.06545731982256396,0.06437221074519303,0.03623759242405514,0.0,0.17065504702938217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pa1,0.16767280670828105,0.23594039931826835,0.15450054417632042,0.11850423344126121,0.06422006549108047,0.10322313643887292,0.055246413323809945,0.012083415430520675,0.08860898567158482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pbz,0.021726685105661232,0.1105000076192766,0.12610013886102847,0.11223741208604068,0.11659855663259255,0.13293639099240462,0.07969581449111562,0.03636605257951828,0.025521105135466952,0.06327979588580994,0.09003031566747727,0.040636188445027574,0.04362499525489957,0.0007465412436807065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe2,0.18714249980793182,0.2764746916461678,0.17499146038733635,0.1353392340193497,0.15525240396783407,0.07079971017138026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pg8,0.010065219564290196,0.09298561708342486,0.10331223768702658,0.11682237878619649,0.11738775532311177,0.0769524933161537,0.0892285797280266,0.03858501971537125,0.08305706041394471,0.04168715592330405,0.0,0.0,0.010109754964393572,0.055210223550107164,0.08013667374303131,0.04607769855718813,0.0256063712630415,0.009781834567135786,0.0029939258142524915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pql,0.028069326541880883,0.14958255546301313,0.22292129966496627,0.21377021152494166,0.1584761545004777,0.13211202603939864,0.06837812720649436,0.02669029905882738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pwr,0.03192558449262195,0.1424559033785756,0.12489860651831414,0.10023217457820133,0.08490999721018365,0.09973047494030009,0.09075311812972778,0.05155397087698165,0.030864365666372778,0.01732073328240721,0.0,0.027298908845117334,0.04939510937082022,0.08298533254359147,0.06541920152351853,0.00025651864326623543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qa9,0.003966660290190338,0.030697738563118415,0.06740066876411392,0.1442917236409646,0.14074908299305372,0.08966503763501585,0.04748132788869741,0.018269236340023202,0.045239550879165154,0.1673822252949481,0.006107257972841437,0.0,0.0,0.0,0.0,0.14194530789124823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026711275441973513,0.0700929064046461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qbb,0.04095832737622933,0.4473878516778611,0.07144822440498423,0.060950459013054785,0.09342103436777864,0.16836223439294046,0.09221015863089042,0.024120961710206983,0.001137972836869018,2.775589185044131e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qno,0.013112442209464144,0.09099945299428883,0.10715132478640157,0.11420413663823173,0.11346230775926572,0.08485458626475065,0.07015585450105122,0.04865714290266158,0.060742925323384926,0.0651926751829239,0.0,0.0,0.0,0.06543302299197723,0.07893586553225355,0.05300723341242195,0.011587254812638979,0.02250377468828388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qy4,0.07105756451820151,0.32383903543079123,0.29254882301411017,0.09934678287160943,0.026195721871192346,0.06080678108108339,0.1241760549936659,0.0020292362193461417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r99,0.02152994703993847,0.1514053981346029,0.13778488947764278,0.07899216627464276,0.17062850917379724,0.11243969263402702,0.1062314062742842,0.0390955308732235,0.0438119894729976,0.04817588425338977,0.03836276861611122,0.019392504003022535,0.02507881320337445,0.007070500568945365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rty,0.09914014337756996,0.24765945554993146,0.1346211549044258,0.13285458648586654,0.09103655585010961,0.11321190909636268,0.047294084190262466,0.06581480499641883,0.06836730554905253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwr,0.01919078410674032,0.20800944970169408,0.23405167471923063,0.26498273286169016,0.18226937437342183,0.05992752276448428,0.02236160003429878,0.009206861438439943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sg0,0.007818297513653866,0.04807220183151612,0.07850809845853728,0.1443335562269818,0.19551710066795056,0.17738089635633178,0.133954219143068,0.11589812788967045,0.031165368974398294,0.0673507344656597,1.3984722319745478e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skm,0.035440867700861294,0.13559638623821438,0.12273163993620591,0.17033304815886446,0.10507382709292304,0.08593409345361176,0.0513337362714126,0.022421396536680693,0.13554037825728604,0.09904985771834353,0.03654476863559636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqm,0.04015936965242765,0.19181832779910735,0.11426799276405862,0.11820605105979756,0.09866759683001894,0.11065526984424061,0.10226060664859711,0.08386220831406918,0.06140380216400624,0.03753507780462545,0.03855654604596718,0.002607151073084056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0h,0.017268589306690414,0.09464710049189021,0.13979799051274586,0.15402820012774032,0.11253371548565333,0.10617586971991708,0.13235757908683862,0.08837038265631966,0.08060263411801526,0.017282466126377755,0.02933725980758425,0.026827918509131965,0.0007702940510954162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2c,0.19976127837354565,0.256397224693654,0.1329748757086647,0.13091589196706946,0.06826705484668098,0.043428625054730545,0.026184641651507364,0.050772541494430404,0.091297866209717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tbj,0.02932224148497906,0.16649963310090776,0.12976311691866937,0.09781722413283929,0.11591710847568755,0.120790555959668,0.09889458756982429,0.09625317993970509,0.08219378244378799,0.05372494836590811,0.008790417066155288,3.320454186817725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tka,0.0010792673079762635,0.010207222991807355,0.04884042106602451,0.07999870486627952,0.08398219487437206,0.09869777442723132,0.10489565287382133,0.06621861420296332,0.0477875726358062,0.0624040053820093,0.01871235917890876,0.062238168724687806,0.12702330385717117,0.07637697541304748,0.04589226725006011,0.036296910740793664,0.02498468119624299,0.0043639030107968406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvf,0.17107438886380968,0.13436675562247205,0.02908009704573068,0.057461801265548326,0.03947228560837943,0.021942805957496477,0.07910855609140513,0.08384975525715477,0.0306237294125442,0.02195205790486148,0.07372907366407613,0.11836711842023992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13897157488628178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tws,0.010367699517209415,0.10740437340483408,0.13233985288239625,0.1417097193662795,0.11310654434807665,0.11559796850951726,0.12898776615695268,0.08149968541310139,0.07382726769082427,0.030837180659586304,0.03222170386483516,0.03031716853038493,0.0017830696560022581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u0c,0.01739631778664741,0.08069188781173008,0.11230129074097994,0.11504329458593607,0.12713600438107003,0.1266999129573511,0.13501783518628568,0.1141974957959949,0.08906387750454414,0.03759447347868216,0.017212933699758293,0.020539160223618697,0.007105515847401375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uaz,0.025117461706663437,0.15476611837975013,0.14072661224971553,0.12248556209569592,0.10289350443929354,0.13149930341378116,0.10369960388276946,0.08703639049687802,0.05683449920129423,0.039271540753191475,0.03482170774639885,0.0008476956345680258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ueu,0.028433561274230416,0.16694199308411234,0.11575003420127768,0.13530094022423847,0.1238664460369327,0.12058030809606361,0.10838357491286592,0.08982510776794388,0.06144761089625418,0.03775783100430951,0.01171259250177122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uex,0.02301831321484335,0.13585341230476813,0.06905526605420108,0.08367958291996444,0.11816043635760808,0.08275364865943091,0.12924060745178553,0.058010764849070806,0.015785047714196237,0.0304517598462565,0.029559096326030026,0.013930418025917272,0.0,0.041129085660936274,0.07278235326414186,0.02599729882001695,0.050329745950532315,0.019999328657454168,0.00026383392284610286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ui6,0.09225014174624595,0.24092073816453016,0.13410340225720088,0.1524038855675702,0.07934768538791741,0.10906176518872396,0.033106178661731156,0.08534850331220627,0.07345769971387427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uox,0.021601694174209745,0.14061018530692376,0.11905151532464421,0.08566882416108394,0.07242434067370641,0.04802830842020884,0.059614021934718056,0.07033036369822081,0.08315737169299275,0.047946729687990124,0.009954264677838427,0.0,0.031396362439320744,0.07146175640862784,0.03650032287884143,0.04416389997589844,0.03956660606577005,0.018523432479004273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ur9,0.017724372583577473,0.1130416686567065,0.1069404056308934,0.10115574678549775,0.08906369029365953,0.07441059684425103,0.060214620135554855,0.04380083890024094,0.07206245532054362,0.05023727835612802,0.0,0.0,0.0,0.04181074523479216,0.11543523403842272,0.07682996479802101,0.008759714875489766,0.028512667546221244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
usu,0.08060597935603608,0.2208420373692285,0.22484062320580875,0.13501192595243647,0.16594906627813097,0.09054760286508926,0.06180743062790216,0.020395334345367826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uu4,0.044839637769658734,0.13439825591112836,0.12385827818377497,0.1292304783572407,0.10789943646598535,0.12132276031312386,0.006210175706739881,0.0496417570827788,0.02583099806002286,0.0137012660612815,0.016200611982282474,0.01668681911857469,0.05273095153556082,0.12335370388256599,0.03409486956928089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uut,0.14580216527315998,0.2555668837842105,0.14136548514335745,0.10437518944372534,0.07155873881397042,0.0633747016277899,0.030976630517641525,4.436722480835905e-05,0.18693583817133635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uw9,0.04119903888956676,0.20263644275451612,0.10891453979621991,0.12272883698895974,0.12778732927751751,0.10604869865796085,0.10497893517693413,0.09514362258135073,0.07379941772012054,0.01676313815685375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uxi,0.17253410004600123,0.3639232040044419,0.20796172662937576,0.1979516177728861,0.047053956660054214,0.006193800925170612,0.002432825736409259,0.0019487682256611294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uxo,0.006421219293846374,0.0656772022800484,0.16759292400716566,0.10150737872039411,0.030892583723855022,0.06170921476405144,0.09074855002871351,0.059209439585615746,0.1250857931916574,0.03688158450229631,0.0,0.0,0.011946248710762025,0.06631439005063848,0.11742927714264768,0.05858419399830784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vj7,0.1479665370389442,0.2547444963390427,0.16166404967294676,0.13073329936728936,0.06737063649908938,0.06083830418608175,0.03795025045846926,0.036089678467634764,0.10264274797050182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vqj,0.1588954027635223,0.24694818274922525,0.15723192106708064,0.1260869432751126,0.07185999599959343,0.06215737929527851,0.037380390091543036,0.00022992728921832374,0.13920985746942588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vqu,0.024178361962014127,0.15881018756027096,0.11860846426642477,0.0922335854064791,0.11396889436939645,0.12562746252072174,0.1071013820411994,0.08920536473357306,0.08428539246515272,0.0732307139886288,0.01275019068613902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vy5,0.036671343403207476,0.11154533211389459,0.12288516083378989,0.09166850235897561,0.09195452591621474,0.06958980294925789,0.11431290861494392,0.09760102974904447,0.10298804078804055,0.08336204280280213,0.056122775746962186,0.02129853472286646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w7d,0.0052793124358390675,0.06499548908629033,0.1732516947955655,0.0985548935800428,0.025285957028520132,0.05460923858008136,0.08104609660378846,0.054076817634935916,0.11081563339257645,0.045350107380450436,0.0,0.0,0.0,0.09673449380105856,0.12195730310375191,0.06624935357898848,0.0017936089981107003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w87,0.15647802706799727,0.2633732542518831,0.15318075552808444,0.1308932578855545,0.0844685045291413,0.051924159240660274,0.05014921497757048,0.0007011987670731525,0.10883162775203564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wsd,0.13752571907108507,0.26432876252416426,0.15631563993349082,0.1364649662209351,0.0623207852957339,0.058157802264250796,0.04173265319413252,0.03569044553702316,0.10746322595918455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wyu,0.018662378102975566,0.16659995233755617,0.13594220604280913,0.13414919007169201,0.12946735976883483,0.11757616373538464,0.11256582726248919,0.08297646492558372,0.05634891614143888,0.04512387082554538,0.0005876707856903197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x2i,0.1448922505939821,0.18901013174112358,0.11027282650067011,0.055932078989979664,0.11437055829209893,0.13980009427511977,0.1020753636035356,0.03286952475117749,0.0762669307250818,0.03451024052723103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x2v,0.14279143892489918,0.27530366473937257,0.17449625235973473,0.1274158890946276,0.06863079755125243,0.050979030182468243,0.05957125787524011,0.0,0.10081166927240515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xa0,0.016752285513962163,0.08517896407826256,0.10305992100225447,0.10596048701877568,0.08585471164545479,0.10207920018456311,0.09610553292002594,0.04591171436958976,0.07244646644067383,0.05121685909972368,7.205522992010586e-05,0.004338786271288413,0.0300891967747113,0.038675088896099226,0.05688937851227464,0.04257426189211765,0.036452333025449854,0.017167755455160246,0.009175001669692383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xas,0.061911236730132616,0.26176609205472406,0.2312830540062492,0.26531900426772764,0.15034559444827147,0.02937501849289493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
