ID,LiPDOS_000.00_001.00THz,LiPDOS_001.00_002.00THz,LiPDOS_002.00_003.00THz,LiPDOS_003.00_004.00THz,LiPDOS_004.00_005.00THz,LiPDOS_005.00_006.00THz,LiPDOS_006.00_007.00THz,LiPDOS_007.00_008.00THz,LiPDOS_008.00_009.00THz,LiPDOS_009.00_010.00THz,LiPDOS_010.00_011.00THz,LiPDOS_011.00_012.00THz,LiPDOS_012.00_013.00THz,LiPDOS_013.00_014.00THz,LiPDOS_014.00_015.00THz,LiPDOS_015.00_016.00THz,LiPDOS_016.00_017.00THz,LiPDOS_017.00_018.00THz,LiPDOS_018.00_019.00THz,LiPDOS_019.00_020.00THz,LiPDOS_020.00_021.00THz,LiPDOS_021.00_022.00THz,LiPDOS_022.00_023.00THz,LiPDOS_023.00_024.00THz,LiPDOS_024.00_025.00THz,LiPDOS_025.00_026.00THz,LiPDOS_026.00_027.00THz,LiPDOS_027.00_028.00THz,LiPDOS_028.00_029.00THz,LiPDOS_029.00_030.00THz,LiPDOS_030.00_031.00THz,LiPDOS_031.00_032.00THz,LiPDOS_032.00_033.00THz,LiPDOS_033.00_034.00THz,LiPDOS_034.00_035.00THz,LiPDOS_035.00_036.00THz,LiPDOS_036.00_037.00THz,LiPDOS_037.00_038.00THz,LiPDOS_038.00_039.00THz,LiPDOS_039.00_040.00THz,LiPDOS_040.00_041.00THz,LiPDOS_041.00_042.00THz,LiPDOS_042.00_043.00THz,LiPDOS_043.00_044.00THz,LiPDOS_044.00_045.00THz,LiPDOS_045.00_046.00THz,LiPDOS_046.00_047.00THz,LiPDOS_047.00_048.00THz,LiPDOS_048.00_049.00THz,LiPDOS_049.00_050.00THz,LiPDOS_050.00_051.00THz,LiPDOS_051.00_052.00THz,LiPDOS_052.00_053.00THz,LiPDOS_053.00_054.00THz,LiPDOS_054.00_055.00THz,LiPDOS_055.00_056.00THz,LiPDOS_056.00_057.00THz,LiPDOS_057.00_058.00THz,LiPDOS_058.00_059.00THz,LiPDOS_059.00_060.00THz,LiPDOS_060.00_061.00THz,LiPDOS_061.00_062.00THz,LiPDOS_062.00_063.00THz,LiPDOS_063.00_064.00THz,LiPDOS_064.00_065.00THz,LiPDOS_065.00_066.00THz,LiPDOS_066.00_067.00THz,LiPDOS_067.00_068.00THz,LiPDOS_068.00_069.00THz,LiPDOS_069.00_070.00THz,LiPDOS_070.00_071.00THz,LiPDOS_071.00_072.00THz,LiPDOS_072.00_073.00THz,LiPDOS_073.00_074.00THz,LiPDOS_074.00_075.00THz,LiPDOS_075.00_076.00THz,LiPDOS_076.00_077.00THz,LiPDOS_077.00_078.00THz,LiPDOS_078.00_079.00THz,LiPDOS_079.00_080.00THz,LiPDOS_080.00_081.00THz,LiPDOS_081.00_082.00THz,LiPDOS_082.00_083.00THz,LiPDOS_083.00_084.00THz,LiPDOS_084.00_085.00THz,LiPDOS_085.00_086.00THz,LiPDOS_086.00_087.00THz,LiPDOS_087.00_088.00THz,LiPDOS_088.00_089.00THz,LiPDOS_089.00_090.00THz,LiPDOS_090.00_091.00THz,LiPDOS_091.00_092.00THz,LiPDOS_092.00_093.00THz,LiPDOS_093.00_094.00THz,LiPDOS_094.00_095.00THz,LiPDOS_095.00_096.00THz,LiPDOS_096.00_097.00THz,LiPDOS_097.00_098.00THz,LiPDOS_098.00_099.00THz,LiPDOS_099.00_100.00THz
bsa,0.00020257892453773044,0.001400181920208801,0.004051465287242633,0.004793669010640848,0.007580874172774515,0.019816468935947955,0.014040205973975033,0.029748055243348875,0.0428607894268098,0.03621472823202795,0.005220445865971412,0.1629363312349798,0.438632461042468,0.16183388972813775,0.04042976284881404,0.008285677795145585,0.005064601081670016,0.0021985224562932632,0.0012460805419560728,0.004069596422932511,0.00916263086439998,0.00021098298971723785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bv2,0.0007480983929792407,0.00362903848078285,0.013500582417569448,0.026282102053399686,0.05778762026321668,0.12414736274365251,0.06910663305035439,0.027641453902283782,0.024129776098058234,0.024065353386425164,0.050969188849557964,0.17307577631314394,0.06186463545911087,0.02688797979227082,0.012920178610427012,0.17277811407458915,0.0776050097281195,0.019794891390974054,0.017291460611670043,0.013773293176164972,0.0020014512052496923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c0g,0.0003014295988291354,0.005972783395968813,0.015004207837431812,0.020321009044318016,0.028944968018813303,0.03627156813330864,0.03730726795781318,0.046196987189546235,0.04983319091631148,0.09118071119908044,0.10148452436752882,0.09849971686984427,0.06895871307568124,0.06202863091734096,0.06832780124250733,0.07181417145906027,0.06573457360279518,0.05552044652137212,0.03845444351545391,0.021450054538039103,0.004607105112073814,0.011785695486881928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6e,0.0030466164912350555,0.019670873526138964,0.04031558210264038,0.05511374035065449,0.07504025476527323,0.0884194901181859,0.08413029807893711,0.07575022983034001,0.09433949556434915,0.0814901909226562,0.176847389003359,0.07543313259640366,0.07599078640164941,0.04519116051339336,0.0035195393664323687,0.001672271004823868,0.0028107369862062264,0.0012182123773216156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdk,0.0001279811349989441,0.0010025049475774627,0.0030885586026863305,0.008961228012171031,0.019822217878826702,0.017465904888737782,0.01121671707740893,0.021231294194060914,0.05432477526087994,0.055977240672110976,0.15803393587435485,0.16174230489975505,0.18467245662421095,0.15838455826439593,0.0512494004280256,0.03691253086915436,0.02195865682781071,0.0194273098456939,0.007661163973869826,0.0011303019043458614,0.001078805195233234,0.0004889963334486419,0.00031689850655132587,0.00020316624888006932,0.00020457189624929994,4.2279963531570895e-05,3.974084367444485e-06,0.00010095212944177023,0.0006180894596001194,0.0008186823840353072,0.00035932209548724856,0.0003855824532638008,0.0009346623796884728,5.297468914565131e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cju,0.0017205794727672631,0.015702548685168714,0.0343436193505958,0.04811283202348584,0.07352139742991977,0.10613444754303972,0.08243524603454151,0.06183795731946728,0.12193135545298661,0.1119814927950408,0.10149408426400768,0.11294305385073877,0.07784019963589053,0.04412877985764093,0.0010661442855982976,0.0004064283023121067,0.0028164542111199006,0.0015833794856784879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clt,0.0006694713742786673,0.003890743943019344,0.008960826812541145,0.014530499145827073,0.025129623383438576,0.03881074972047057,0.054588988811547175,0.049942319710291734,0.10311276335219842,0.0858585522090123,0.08729122425673211,0.06015959047136927,0.10218044806937229,0.12234253424596304,0.09591746180002172,0.05531264930577867,0.06827227790945009,0.005521277928879575,0.0037983576255645026,0.003974445422488215,0.004166403639794641,0.0012154657896250266,0.0,0.0003070925805460828,0.0017845862165600604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010766815943239883,0.0005939586086764335,0.00013436508761130418,8.354811478585813e-06,0.0001789654053754422,0.0002885833520369501,0.0003964205377790899,0.00013597729923994347,0.00021563860799340777,0.0001244156660968985,6.685507473535106e-05,1.044366477388349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7f,0.00048273883880218355,0.003960056000839215,0.010004256951713818,0.008682965150452242,0.022339801038754,0.03438798571373714,0.11586647743440905,0.1467034825476369,0.12989103494288745,0.11165646982789137,0.11368079209082309,0.1459649737480453,0.08659606500333801,0.027675577602107895,0.020406180960293913,0.005271745590952801,0.00406525194007496,0.004670456256436697,0.005622477571659101,0.0019562350678696667,0.0001149757212752261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9l,0.0017246330498345563,0.014497004339786125,0.03663996182108237,0.04608492824667721,0.07158577492576217,0.1148079156285789,0.07597762130295764,0.055018832725368,0.12149332965781338,0.1255539781482017,0.11185536391278356,0.1158343048969972,0.06992796775644629,0.03330858095742241,0.0,0.00020558413543377252,0.003941730158133149,0.0015424883367215455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dae,0.0004078791930094772,0.007233710559982723,0.01421542594367834,0.021102775880026223,0.03016987512513462,0.041078327450036894,0.04232111373848588,0.04526279643622673,0.05989801680838582,0.08468316410591728,0.07582441720795961,0.0916502023132645,0.07648898039167168,0.06660614132594872,0.0639260087080172,0.07198986501959215,0.061137694771721186,0.052866601319036054,0.049139178250331,0.031970380751922794,0.010633096191910642,0.0013943485077404882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc8,0.00031257684684112284,0.0018379781089518823,0.007677921467908441,0.019189388545364533,0.023463151689698866,0.03769361311233985,0.049587751831015096,0.09014089390585028,0.09347314044563793,0.07211286744098892,0.12155322530474881,0.14352526412704059,0.1076338351736915,0.0746265203936868,0.06312260410547647,0.04547142733722553,0.01631330165156625,0.010397331703910107,0.01837866746431826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001688830086923918,0.000669520515248243,0.00038590377793929414,0.0008055896291417724,0.0007519871145880484,0.0003000885828639126,0.0003200790340597504,8.648768120536146e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deu,0.0014443537494736732,0.009225679377186956,0.03009813460185158,0.043530312412270025,0.036123698478355476,0.054400893099793714,0.07481840799159305,0.09856066809287177,0.1461366370868901,0.13668694963853387,0.11468686373349823,0.08778005775966037,0.06800928496969975,0.055558714494405526,0.017895519073908968,0.025043825440006957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dlj,0.00427374134465963,0.02078814530250389,0.03659876057739031,0.04399349744030513,0.06919573963677111,0.0832267071914648,0.1063577024756269,0.08543686710544987,0.10080021847837017,0.0923120690358139,0.1643329856271878,0.08415017821762744,0.05389012949415296,0.04875180836609259,0.0005765166566037814,0.002152422573699007,0.0026617658988707256,0.0005007445774100289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dth,0.00020053073752335443,0.0013720671509013787,0.0039019167433394825,0.010812974760383247,0.01256373014394427,0.015450888262203108,0.020695858706906798,0.03427029930665562,0.08048746520142529,0.07875055592059606,0.06048179337838157,0.10907573495973716,0.08200234702115068,0.0923103160994182,0.11030848898344635,0.10903823192450582,0.13490746249246421,0.022460841082889163,0.000338069533185549,0.0023529616227229533,0.004337010873787739,0.007974940429313926,0.004373648428285551,0.0014715802296310302,6.028600720149104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dvn,0.0012310130138768877,0.008927602050156615,0.026665121543467174,0.045474011890871815,0.08044023811393017,0.10927748195085339,0.15668160562761702,0.13949190090236796,0.09963939497022654,0.10353012413522754,0.11509506850190672,0.07266956389607457,0.04087687340342358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6a,0.0002601839719364077,0.007053587196786429,0.013178806829150638,0.0242482604844394,0.03684100329948244,0.03939982826269914,0.03929409632590438,0.04309254176404745,0.05419182475492454,0.09070396645990822,0.08842251610312632,0.08031871809349304,0.06658111151881402,0.05585937866436975,0.06318092657065276,0.08141027393783196,0.07693729049472622,0.06282915224769121,0.03021251211476282,0.027071383957160126,0.014017263159697556,0.004895373788394988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e81,0.002159043517480372,0.009539322971823104,0.019063091582052605,0.03181638936161921,0.043199832581103804,0.0637056565545096,0.08827394313009636,0.07556215535250384,0.10082197230820798,0.12329467174478839,0.09092364020872017,0.05697424380103945,0.06365507498715883,0.1248645775922567,0.05931417971385372,0.026796201393242933,0.006060513555794113,0.0024363697081743103,0.002219481425499721,0.0014277802151350882,0.002570987774475457,0.0010523468522230434,0.0008613910310681357,0.001142743538659103,0.000596355677843937,0.0006116206757777414,0.0010564127448922582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ek5,0.0005503716018283181,0.018703680930767953,0.05307748377324454,0.0665603449406232,0.07388602784908334,0.056664249299015874,0.07588101540516812,0.10253039820733079,0.1271223875741512,0.11551747569217757,0.0802108422186777,0.05492022381598027,0.053573138300615726,0.0210695700113159,0.06215748350462002,0.015184978507505227,0.014050845790007451,0.0018212499905085515,0.001494438832987996,0.0010128358478113113,0.0001452538134687442,0.00014026278611755245,0.00021975567080186753,0.0005754366919038639,0.0017937237756701881,0.0008958089670686891,0.00024071620154804627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fft,0.0023869966788000155,0.0076985431440543305,0.020201500824656826,0.05395810066569045,0.04220533376345631,0.045451921016405196,0.04164376792091182,0.04740259785535403,0.04095182171496207,0.04223655974088345,0.04265328322355477,0.03690023035983025,0.06539659057559229,0.07107236197096649,0.08796378347443363,0.05589892840633497,0.04842096960024455,0.08180993757094222,0.07887002779867662,0.04954953253385487,0.037327211160394815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fj5,0.0005241122526478561,0.00909262342274542,0.011282171430107464,0.01887453290703104,0.021100531395134247,0.025130165295983466,0.03437751397114523,0.04833175240610608,0.09080548517815284,0.07683743100616432,0.08612285048929463,0.10262779038314158,0.11044050668371702,0.09814361473891584,0.0746457547966523,0.06088001238232543,0.03943809394651262,0.03209618412447589,0.01762599730414925,0.03450796162114737,0.0,0.0,0.0,0.000363163846585161,0.0014792991601718605,0.0005380056005575658,0.002235066168135482,0.0003231394279481731,0.0005648536707135683,0.0005731577903220897,0.0007589798982724882,0.00027449791003181424,4.750791711908143e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fkj,0.0037995967006229036,0.0275685061833055,0.038287837540124096,0.06028663667836673,0.05788916696935473,0.06053612998083017,0.07516806254559283,0.0689236198488549,0.08542126135909874,0.11533201755490004,0.1678428663312598,0.12388513667658171,0.04965868515008223,0.05811620287002714,0.0,0.0032211235370451234,0.002543848807661901,0.0015193012662914531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fwz,0.0009820203646792778,0.01685680908296605,0.03773789751757367,0.028622580035768373,0.04000684030661201,0.04874801726708928,0.027087095922669772,0.0017721789989261591,0.054645678792351673,0.3842056426435321,0.2706827743594096,0.04106816266793794,0.02797284115269488,0.013280921391954179,2.408395007376997e-05,0.0036880656701876982,7.046317299177716e-05,0.0023631559504429687,0.00018477075213885842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gcj,0.00027270304965262295,0.003686940413322186,0.013110445243480059,0.020556623915049105,0.03193411703223493,0.03509692355025658,0.043487842129526263,0.04910378349933065,0.06262614344948197,0.08121695028122503,0.09485658528738498,0.08427403455735094,0.07117433583211717,0.05744174800839687,0.05941192138211624,0.07029956681033456,0.07367996823310122,0.0510973491939935,0.025257578764654714,0.02971135725909998,0.014580896615449377,0.017147835074204195,0.00997435041823707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
