split,ID,source_folder,filtered_folder,source_li_file,source_total_file,filtered_li_file,filtered_total_file,li_staging_method,total_staging_method,auxiliary_file_count,auxiliary_staging_methods,status
train,bnh,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bnh,/content/obelix_audit_filtered_spectra/Train_cif/bnh,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bnh/Lithium_PDOS_bnh.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bnh/Total_DOS_bnh.csv,/content/obelix_audit_filtered_spectra/Train_cif/bnh/Lithium_PDOS_bnh.csv,/content/obelix_audit_filtered_spectra/Train_cif/bnh/Total_DOS_bnh.csv,copy2,copy2,2,copy2,ok
train,bq9,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bq9,/content/obelix_audit_filtered_spectra/Train_cif/bq9,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bq9/Lithium_PDOS_bq9.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bq9/Total_DOS_bq9.csv,/content/obelix_audit_filtered_spectra/Train_cif/bq9/Lithium_PDOS_bq9.csv,/content/obelix_audit_filtered_spectra/Train_cif/bq9/Total_DOS_bq9.csv,copy2,copy2,2,copy2,ok
train,bsa,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bsa,/content/obelix_audit_filtered_spectra/Train_cif/bsa,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bsa/Lithium_PDOS_bsa.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bsa/Total_DOS_bsa.csv,/content/obelix_audit_filtered_spectra/Train_cif/bsa/Lithium_PDOS_bsa.csv,/content/obelix_audit_filtered_spectra/Train_cif/bsa/Total_DOS_bsa.csv,copy2,copy2,2,copy2,ok
train,bv2,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bv2,/content/obelix_audit_filtered_spectra/Train_cif/bv2,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bv2/Lithium_PDOS_bv2.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bv2/Total_DOS_bv2.csv,/content/obelix_audit_filtered_spectra/Train_cif/bv2/Lithium_PDOS_bv2.csv,/content/obelix_audit_filtered_spectra/Train_cif/bv2/Total_DOS_bv2.csv,copy2,copy2,2,copy2,ok
train,c0g,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/c0g,/content/obelix_audit_filtered_spectra/Train_cif/c0g,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/c0g/Lithium_PDOS_c0g.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/c0g/Total_DOS_c0g.csv,/content/obelix_audit_filtered_spectra/Train_cif/c0g/Lithium_PDOS_c0g.csv,/content/obelix_audit_filtered_spectra/Train_cif/c0g/Total_DOS_c0g.csv,copy2,copy2,2,copy2,ok
train,c6e,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/c6e,/content/obelix_audit_filtered_spectra/Train_cif/c6e,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/c6e/Lithium_PDOS_c6e.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/c6e/Total_DOS_c6e.csv,/content/obelix_audit_filtered_spectra/Train_cif/c6e/Lithium_PDOS_c6e.csv,/content/obelix_audit_filtered_spectra/Train_cif/c6e/Total_DOS_c6e.csv,copy2,copy2,2,copy2,ok
train,cdk,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/cdk,/content/obelix_audit_filtered_spectra/Train_cif/cdk,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/cdk/Lithium_PDOS_cdk.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/cdk/Total_DOS_cdk.csv,/content/obelix_audit_filtered_spectra/Train_cif/cdk/Lithium_PDOS_cdk.csv,/content/obelix_audit_filtered_spectra/Train_cif/cdk/Total_DOS_cdk.csv,copy2,copy2,2,copy2,ok
train,cju,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/cju,/content/obelix_audit_filtered_spectra/Train_cif/cju,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/cju/Lithium_PDOS_cju.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/cju/Total_DOS_cju.csv,/content/obelix_audit_filtered_spectra/Train_cif/cju/Lithium_PDOS_cju.csv,/content/obelix_audit_filtered_spectra/Train_cif/cju/Total_DOS_cju.csv,copy2,copy2,2,copy2,ok
train,clt,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/clt,/content/obelix_audit_filtered_spectra/Train_cif/clt,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/clt/Lithium_PDOS_clt.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/clt/Total_DOS_clt.csv,/content/obelix_audit_filtered_spectra/Train_cif/clt/Lithium_PDOS_clt.csv,/content/obelix_audit_filtered_spectra/Train_cif/clt/Total_DOS_clt.csv,copy2,copy2,2,copy2,ok
train,d7f,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d7f,/content/obelix_audit_filtered_spectra/Train_cif/d7f,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d7f/Lithium_PDOS_d7f.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d7f/Total_DOS_d7f.csv,/content/obelix_audit_filtered_spectra/Train_cif/d7f/Lithium_PDOS_d7f.csv,/content/obelix_audit_filtered_spectra/Train_cif/d7f/Total_DOS_d7f.csv,copy2,copy2,2,copy2,ok
train,d9l,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d9l,/content/obelix_audit_filtered_spectra/Train_cif/d9l,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d9l/Lithium_PDOS_d9l.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d9l/Total_DOS_d9l.csv,/content/obelix_audit_filtered_spectra/Train_cif/d9l/Lithium_PDOS_d9l.csv,/content/obelix_audit_filtered_spectra/Train_cif/d9l/Total_DOS_d9l.csv,copy2,copy2,2,copy2,ok
train,dae,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dae,/content/obelix_audit_filtered_spectra/Train_cif/dae,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dae/Lithium_PDOS_dae.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dae/Total_DOS_dae.csv,/content/obelix_audit_filtered_spectra/Train_cif/dae/Lithium_PDOS_dae.csv,/content/obelix_audit_filtered_spectra/Train_cif/dae/Total_DOS_dae.csv,copy2,copy2,2,copy2,ok
train,dc8,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dc8,/content/obelix_audit_filtered_spectra/Train_cif/dc8,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dc8/Lithium_PDOS_dc8.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dc8/Total_DOS_dc8.csv,/content/obelix_audit_filtered_spectra/Train_cif/dc8/Lithium_PDOS_dc8.csv,/content/obelix_audit_filtered_spectra/Train_cif/dc8/Total_DOS_dc8.csv,copy2,copy2,2,copy2,ok
train,deu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/deu,/content/obelix_audit_filtered_spectra/Train_cif/deu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/deu/Lithium_PDOS_deu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/deu/Total_DOS_deu.csv,/content/obelix_audit_filtered_spectra/Train_cif/deu/Lithium_PDOS_deu.csv,/content/obelix_audit_filtered_spectra/Train_cif/deu/Total_DOS_deu.csv,copy2,copy2,2,copy2,ok
train,dlj,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dlj,/content/obelix_audit_filtered_spectra/Train_cif/dlj,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dlj/Lithium_PDOS_dlj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dlj/Total_DOS_dlj.csv,/content/obelix_audit_filtered_spectra/Train_cif/dlj/Lithium_PDOS_dlj.csv,/content/obelix_audit_filtered_spectra/Train_cif/dlj/Total_DOS_dlj.csv,copy2,copy2,2,copy2,ok
train,dth,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dth,/content/obelix_audit_filtered_spectra/Train_cif/dth,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dth/Lithium_PDOS_dth.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dth/Total_DOS_dth.csv,/content/obelix_audit_filtered_spectra/Train_cif/dth/Lithium_PDOS_dth.csv,/content/obelix_audit_filtered_spectra/Train_cif/dth/Total_DOS_dth.csv,copy2,copy2,2,copy2,ok
train,dvn,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dvn,/content/obelix_audit_filtered_spectra/Train_cif/dvn,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dvn/Lithium_PDOS_dvn.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dvn/Total_DOS_dvn.csv,/content/obelix_audit_filtered_spectra/Train_cif/dvn/Lithium_PDOS_dvn.csv,/content/obelix_audit_filtered_spectra/Train_cif/dvn/Total_DOS_dvn.csv,copy2,copy2,2,copy2,ok
train,e6a,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e6a,/content/obelix_audit_filtered_spectra/Train_cif/e6a,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e6a/Lithium_PDOS_e6a.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e6a/Total_DOS_e6a.csv,/content/obelix_audit_filtered_spectra/Train_cif/e6a/Lithium_PDOS_e6a.csv,/content/obelix_audit_filtered_spectra/Train_cif/e6a/Total_DOS_e6a.csv,copy2,copy2,2,copy2,ok
train,e81,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e81,/content/obelix_audit_filtered_spectra/Train_cif/e81,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e81/Lithium_PDOS_e81.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e81/Total_DOS_e81.csv,/content/obelix_audit_filtered_spectra/Train_cif/e81/Lithium_PDOS_e81.csv,/content/obelix_audit_filtered_spectra/Train_cif/e81/Total_DOS_e81.csv,copy2,copy2,2,copy2,ok
train,ek5,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ek5,/content/obelix_audit_filtered_spectra/Train_cif/ek5,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ek5/Lithium_PDOS_ek5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ek5/Total_DOS_ek5.csv,/content/obelix_audit_filtered_spectra/Train_cif/ek5/Lithium_PDOS_ek5.csv,/content/obelix_audit_filtered_spectra/Train_cif/ek5/Total_DOS_ek5.csv,copy2,copy2,2,copy2,ok
train,fft,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fft,/content/obelix_audit_filtered_spectra/Train_cif/fft,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fft/Lithium_PDOS_fft.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fft/Total_DOS_fft.csv,/content/obelix_audit_filtered_spectra/Train_cif/fft/Lithium_PDOS_fft.csv,/content/obelix_audit_filtered_spectra/Train_cif/fft/Total_DOS_fft.csv,copy2,copy2,2,copy2,ok
train,fj5,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fj5,/content/obelix_audit_filtered_spectra/Train_cif/fj5,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fj5/Lithium_PDOS_fj5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fj5/Total_DOS_fj5.csv,/content/obelix_audit_filtered_spectra/Train_cif/fj5/Lithium_PDOS_fj5.csv,/content/obelix_audit_filtered_spectra/Train_cif/fj5/Total_DOS_fj5.csv,copy2,copy2,2,copy2,ok
train,fkj,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj,/content/obelix_audit_filtered_spectra/Train_cif/fkj,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj/Lithium_PDOS_fkj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj/Total_DOS_fkj.csv,/content/obelix_audit_filtered_spectra/Train_cif/fkj/Lithium_PDOS_fkj.csv,/content/obelix_audit_filtered_spectra/Train_cif/fkj/Total_DOS_fkj.csv,copy2,copy2,2,copy2,ok
train,fwz,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz,/content/obelix_audit_filtered_spectra/Train_cif/fwz,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz/Lithium_PDOS_fwz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz/Total_DOS_fwz.csv,/content/obelix_audit_filtered_spectra/Train_cif/fwz/Lithium_PDOS_fwz.csv,/content/obelix_audit_filtered_spectra/Train_cif/fwz/Total_DOS_fwz.csv,copy2,copy2,2,copy2,ok
train,gcj,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj,/content/obelix_audit_filtered_spectra/Train_cif/gcj,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/Lithium_PDOS_gcj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/Total_DOS_gcj.csv,/content/obelix_audit_filtered_spectra/Train_cif/gcj/Lithium_PDOS_gcj.csv,/content/obelix_audit_filtered_spectra/Train_cif/gcj/Total_DOS_gcj.csv,copy2,copy2,2,copy2,ok
train,gkl,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl,/content/obelix_audit_filtered_spectra/Train_cif/gkl,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/Lithium_PDOS_gkl.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/Total_DOS_gkl.csv,/content/obelix_audit_filtered_spectra/Train_cif/gkl/Lithium_PDOS_gkl.csv,/content/obelix_audit_filtered_spectra/Train_cif/gkl/Total_DOS_gkl.csv,copy2,copy2,2,copy2,ok
train,goi,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi,/content/obelix_audit_filtered_spectra/Train_cif/goi,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/Lithium_PDOS_goi.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/Total_DOS_goi.csv,/content/obelix_audit_filtered_spectra/Train_cif/goi/Lithium_PDOS_goi.csv,/content/obelix_audit_filtered_spectra/Train_cif/goi/Total_DOS_goi.csv,copy2,copy2,2,copy2,ok
train,gvd,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd,/content/obelix_audit_filtered_spectra/Train_cif/gvd,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/Lithium_PDOS_gvd.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/Total_DOS_gvd.csv,/content/obelix_audit_filtered_spectra/Train_cif/gvd/Lithium_PDOS_gvd.csv,/content/obelix_audit_filtered_spectra/Train_cif/gvd/Total_DOS_gvd.csv,copy2,copy2,2,copy2,ok
train,gw2,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2,/content/obelix_audit_filtered_spectra/Train_cif/gw2,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2/Lithium_PDOS_gw2.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2/Total_DOS_gw2.csv,/content/obelix_audit_filtered_spectra/Train_cif/gw2/Lithium_PDOS_gw2.csv,/content/obelix_audit_filtered_spectra/Train_cif/gw2/Total_DOS_gw2.csv,copy2,copy2,2,copy2,ok
train,gxz,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz,/content/obelix_audit_filtered_spectra/Train_cif/gxz,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz/Lithium_PDOS_gxz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz/Total_DOS_gxz.csv,/content/obelix_audit_filtered_spectra/Train_cif/gxz/Lithium_PDOS_gxz.csv,/content/obelix_audit_filtered_spectra/Train_cif/gxz/Total_DOS_gxz.csv,copy2,copy2,2,copy2,ok
train,gz8,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8,/content/obelix_audit_filtered_spectra/Train_cif/gz8,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8/Lithium_PDOS_gz8.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8/Total_DOS_gz8.csv,/content/obelix_audit_filtered_spectra/Train_cif/gz8/Lithium_PDOS_gz8.csv,/content/obelix_audit_filtered_spectra/Train_cif/gz8/Total_DOS_gz8.csv,copy2,copy2,2,copy2,ok
train,h6c,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c,/content/obelix_audit_filtered_spectra/Train_cif/h6c,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c/Lithium_PDOS_h6c.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c/Total_DOS_h6c.csv,/content/obelix_audit_filtered_spectra/Train_cif/h6c/Lithium_PDOS_h6c.csv,/content/obelix_audit_filtered_spectra/Train_cif/h6c/Total_DOS_h6c.csv,copy2,copy2,2,copy2,ok
train,h7r,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r,/content/obelix_audit_filtered_spectra/Train_cif/h7r,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r/Lithium_PDOS_h7r.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r/Total_DOS_h7r.csv,/content/obelix_audit_filtered_spectra/Train_cif/h7r/Lithium_PDOS_h7r.csv,/content/obelix_audit_filtered_spectra/Train_cif/h7r/Total_DOS_h7r.csv,copy2,copy2,2,copy2,ok
train,h82,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82,/content/obelix_audit_filtered_spectra/Train_cif/h82,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82/Lithium_PDOS_h82.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82/Total_DOS_h82.csv,/content/obelix_audit_filtered_spectra/Train_cif/h82/Lithium_PDOS_h82.csv,/content/obelix_audit_filtered_spectra/Train_cif/h82/Total_DOS_h82.csv,copy2,copy2,2,copy2,ok
train,h89,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89,/content/obelix_audit_filtered_spectra/Train_cif/h89,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89/Lithium_PDOS_h89.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89/Total_DOS_h89.csv,/content/obelix_audit_filtered_spectra/Train_cif/h89/Lithium_PDOS_h89.csv,/content/obelix_audit_filtered_spectra/Train_cif/h89/Total_DOS_h89.csv,copy2,copy2,2,copy2,ok
train,hai,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai,/content/obelix_audit_filtered_spectra/Train_cif/hai,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai/Lithium_PDOS_hai.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai/Total_DOS_hai.csv,/content/obelix_audit_filtered_spectra/Train_cif/hai/Lithium_PDOS_hai.csv,/content/obelix_audit_filtered_spectra/Train_cif/hai/Total_DOS_hai.csv,copy2,copy2,2,copy2,ok
train,hbz,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz,/content/obelix_audit_filtered_spectra/Train_cif/hbz,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz/Lithium_PDOS_hbz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz/Total_DOS_hbz.csv,/content/obelix_audit_filtered_spectra/Train_cif/hbz/Lithium_PDOS_hbz.csv,/content/obelix_audit_filtered_spectra/Train_cif/hbz/Total_DOS_hbz.csv,copy2,copy2,2,copy2,ok
