split,ID,family,intended_formula_OBELiX,expected_formula_counts_json,spectrum_file,production_structure_file,production_structure_selection,production_structure_score,source_structure_file,source_structure_selection,source_structure_score,source_structure_role,eigen_file,eigen_selection,eigen_score,audit_status,production_parser,production_formula,production_reduced_formula,production_n_sites,production_volume_A3,production_volume_per_site_A3,production_density_g_cm3,production_min_distance_A,geometry_status,production_is_ordered,production_partial_or_mixed_sites,production_mixed_species_sites,production_underoccupied_sites,production_overoccupied_sites,composition_status,scale_all,framework_scale_raw,framework_scale_formula_units,framework_scale_nearest_integer,framework_scale_integer_deviation,framework_scale_anchor_elements,max_relative_stoich_error,framework_max_relative_stoich_error,max_absolute_count_error_atoms,framework_max_absolute_count_error_atoms,n_elements_outside_pass_tolerance,n_elements_outside_warn_tolerance,composition_total_variation_error,expected_Li_at_framework_scale,actual_Li,Li_count_error,Li_absolute_count_error,Li_relative_error,missing_elements,extra_elements,expected_counts_at_framework_scale_json,actual_counts_json,actual_minus_expected_json,element_absolute_errors_json,element_relative_errors_json,element_pass_flags_json,element_warn_flags_json,neutral_oxidation_guess_status,neutral_oxidation_guess_json,source_parser,source_formula,source_reduced_formula,source_counts_json,source_is_ordered,source_partial_or_mixed_sites,source_mixed_species_sites,source_underoccupied_sites,source_comparison_to_OBELiX,source_Li_relative_error_to_OBELiX,spectrum_n_frequency_points,spectrum_min_plotted_frequency_THz,spectrum_max_plotted_frequency_THz,spectrum_median_native_spacing_THz,spectrum_max_native_spacing_THz,spectrum_points_0_to_100_THz,spectrum_total_positive_area_0_to_100,spectrum_Li_positive_area_0_to_100,spectrum_coarse_grid_flag,spectrum_high_max_frequency_flag,spectrum_very_high_max_frequency_flag,spectrum_negative_plotted_grid_endpoint_flag
test,9n0,perovskites,Li0.3Na0.2La0.5Nb2O6,"{""La"": 0.5, ""Li"": 0.3, ""Na"": 0.2, ""Nb"": 2.0, ""O"": 6.0}",/content/obelix_composition_audit/combined_option_a_spectra/test/9n0/9n0_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/9n0/relaxed_9n0.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/9n0/ordered_adaptive_9n0.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Na2 Li3 La5 Nb20 O60,Na2Li3La5Nb20O60,90,1281.5308116712558,14.239231240791732,4.638022879944914,1.7808613809311011,PASS,True,0,0,0,0,PASS,10.0,10.0,10.0,10,0.0,Nb;O,0.0,0.0,0.0,0.0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,,,"{""La"": 5.0, ""Li"": 3.0, ""Na"": 2.0, ""Nb"": 20.0, ""O"": 60.0}","{""La"": 5.0, ""Li"": 3.0, ""Na"": 2.0, ""Nb"": 20.0, ""O"": 60.0}","{""La"": 0.0, ""Li"": 0.0, ""Na"": 0.0, ""Nb"": 0.0, ""O"": 0.0}","{""La"": 0.0, ""Li"": 0.0, ""Na"": 0.0, ""Nb"": 0.0, ""O"": 0.0}","{""La"": 0.0, ""Li"": 0.0, ""Na"": 0.0, ""Nb"": 0.0, ""O"": 0.0}","{""La"": true, ""Li"": true, ""Na"": true, ""Nb"": true, ""O"": true}","{""La"": true, ""Li"": true, ""Na"": true, ""Nb"": true, ""O"": true}",neutral_assignment_found,"{""La"": 3.0, ""Li"": 1.0, ""Na"": 1.0, ""Nb"": 5.0, ""O"": -2.0}",pymatgen_structure,Na2 Li3 La5 Nb20 O60,Na2Li3La5Nb20O60,"{""La"": 5.0, ""Li"": 3.0, ""Na"": 2.0, ""Nb"": 20.0, ""O"": 60.0}",True,0.0,0.0,0.0,PASS,0.0,201,-6.6073543787089655,32.33600407639956,0.19471679227554262,0.19471679227554972,167,264.89436152324106,8.812574800320153,False,False,False,True
test,9o6,garnet,Li6.5La3Zr1.75Mo0.25O12,"{""La"": 3.0, ""Li"": 6.5, ""Mo"": 0.25, ""O"": 12.0, ""Zr"": 1.75}",/content/obelix_composition_audit/combined_option_a_spectra/test/9o6/9o6_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/9o6/relaxed_9o6.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/9o6/ordered_adaptive_9o6.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,WARN_INTEGERIZATION_APPROXIMATION,pymatgen_structure,Li47 La24 Zr14 Mo2 O96,Li47La24Zr14(MoO48)2,183,2198.609263151833,12.014258268589252,5.033797830166004,1.8181252095258247,PASS,True,0,0,0,0,WARN_INTEGERIZATION_APPROXIMATION,8.0,8.0,8.0,8,0.0,La;Zr;O,0.09615384615384616,0.0,5.0,0.0,1,0,0.019765143587954934,52.0,47.0,-5.0,5.0,-0.09615384615384616,,,"{""La"": 24.0, ""Li"": 52.0, ""Mo"": 2.0, ""O"": 96.0, ""Zr"": 14.0}","{""La"": 24.0, ""Li"": 47.0, ""Mo"": 2.0, ""O"": 96.0, ""Zr"": 14.0}","{""La"": 0.0, ""Li"": -5.0, ""Mo"": 0.0, ""O"": 0.0, ""Zr"": 0.0}","{""La"": 0.0, ""Li"": 5.0, ""Mo"": 0.0, ""O"": 0.0, ""Zr"": 0.0}","{""La"": 0.0, ""Li"": 0.09615385, ""Mo"": 0.0, ""O"": 0.0, ""Zr"": 0.0}","{""La"": true, ""Li"": false, ""Mo"": true, ""O"": true, ""Zr"": true}","{""La"": true, ""Li"": true, ""Mo"": true, ""O"": true, ""Zr"": true}",error,Composition Li47 La24 Zr14 Mo2 O96 cannot accommodate max_sites setting!,pymatgen_structure,Li47 La24 Zr14 Mo2 O96,Li47La24Zr14(MoO48)2,"{""La"": 24.0, ""Li"": 47.0, ""Mo"": 2.0, ""O"": 96.0, ""Zr"": 14.0}",True,0.0,0.0,0.0,WARN_INTEGERIZATION_APPROXIMATION,-0.09615384615384616,201,-2.1269679031015425,24.58198214652525,0.1335447502481344,0.1335447502481415,185,533.7252369390003,136.1691899995049,False,False,False,True
test,aab,nan,Li4Ge0.25Sn0.75Se4,"{""Ge"": 0.25, ""Li"": 4.0, ""Se"": 4.0, ""Sn"": 0.75}",/content/obelix_composition_audit/combined_option_a_spectra/test/aab/aab_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/aab/relaxed_aab.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/aab/ordered_adaptive_aab.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li16 Sn3 Ge1 Se16,Li16Sn3GeSe16,36,838.6424177550282,23.29562271541745,3.570366509179145,2.3813549382822354,PASS,True,0,0,0,0,PASS,4.0,4.0,4.0,4,0.0,Se,0.0,0.0,0.0,0.0,0,0,0.0,16.0,16.0,0.0,0.0,0.0,,,"{""Ge"": 1.0, ""Li"": 16.0, ""Se"": 16.0, ""Sn"": 3.0}","{""Ge"": 1.0, ""Li"": 16.0, ""Se"": 16.0, ""Sn"": 3.0}","{""Ge"": 0.0, ""Li"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}","{""Ge"": 0.0, ""Li"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}","{""Ge"": 0.0, ""Li"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}","{""Ge"": true, ""Li"": true, ""Se"": true, ""Sn"": true}","{""Ge"": true, ""Li"": true, ""Se"": true, ""Sn"": true}",neutral_assignment_found,"{""Ge"": 4.0, ""Li"": 1.0, ""Se"": -2.0, ""Sn"": 4.0}",pymatgen_structure,Li16 Sn3 Ge1 Se16,Li16Sn3GeSe16,"{""Ge"": 1.0, ""Li"": 16.0, ""Se"": 16.0, ""Sn"": 3.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.093131155429525,12.72276228537608,0.069079467204028,0.06907946720403046,185,108.17548186167394,48.94409089355376,False,False,False,True
test,ar1,nan,Li4SnS3Se,"{""Li"": 4.0, ""S"": 3.0, ""Se"": 1.0, ""Sn"": 1.0}",/content/obelix_composition_audit/combined_option_a_spectra/test/ar1/ar1_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ar1/relaxed_ar1.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ar1/ordered_adaptive_ar1.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li16 Sn4 Se4 S12,Li4SnSeS3,36,763.8884938315542,21.219124828654284,2.7966255520819003,2.338340874334148,PASS,True,0,0,0,0,PASS,4.0,4.0,4.0,4,0.0,Sn;S;Se,0.0,0.0,0.0,0.0,0,0,0.0,16.0,16.0,0.0,0.0,0.0,,,"{""Li"": 16.0, ""S"": 12.0, ""Se"": 4.0, ""Sn"": 4.0}","{""Li"": 16.0, ""S"": 12.0, ""Se"": 4.0, ""Sn"": 4.0}","{""Li"": 0.0, ""S"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}","{""Li"": 0.0, ""S"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}","{""Li"": 0.0, ""S"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}","{""Li"": true, ""S"": true, ""Se"": true, ""Sn"": true}","{""Li"": true, ""S"": true, ""Se"": true, ""Sn"": true}",neutral_assignment_found,"{""Li"": 1.0, ""S"": -2.0, ""Se"": -2.0, ""Sn"": 4.0}",pymatgen_structure,Li16 Sn4 Se4 S12,Li4SnSeS3,"{""Li"": 16.0, ""S"": 12.0, ""Se"": 4.0, ""Sn"": 4.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.4913642317303566,15.409155995369888,0.08450260113550101,0.08450260113550456,183,108.80090434756846,48.11982335581177,False,False,False,True
test,ard,oxides,LiTa2PO8,"{""Li"": 1.0, ""O"": 8.0, ""P"": 1.0, ""Ta"": 2.0}",/content/obelix_composition_audit/combined_option_a_spectra/test/ard/ard_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ard/relaxed_ard.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ard/ordered_adaptive_ard.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li8 Ta16 P8 O64,LiTa2PO8,96,1275.2194534527239,13.283535973465874,5.498297691789535,1.521791018600864,PASS,True,0,0,0,0,PASS,8.0,8.0,8.0,8,0.0,Ta;P;O,0.0,0.0,0.0,0.0,0,0,0.0,8.0,8.0,0.0,0.0,0.0,,,"{""Li"": 8.0, ""O"": 64.0, ""P"": 8.0, ""Ta"": 16.0}","{""Li"": 8.0, ""O"": 64.0, ""P"": 8.0, ""Ta"": 16.0}","{""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ta"": 0.0}","{""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ta"": 0.0}","{""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ta"": 0.0}","{""Li"": true, ""O"": true, ""P"": true, ""Ta"": true}","{""Li"": true, ""O"": true, ""P"": true, ""Ta"": true}",neutral_assignment_found,"{""Li"": 1.0, ""O"": -2.0, ""P"": 5.0, ""Ta"": 5.0}",pymatgen_structure,Li8 Ta16 P8 O64,LiTa2PO8,"{""Li"": 8.0, ""O"": 64.0, ""P"": 8.0, ""Ta"": 16.0}",True,0.0,0.0,0.0,PASS,0.0,201,-4.683522684869461,38.04621088322918,0.2136486678404932,0.21364866784050207,179,289.79663327948106,24.46999210364948,False,False,False,True
test,b56,molybdates,Li2Mg2(MoO4)3,"{""Li"": 2.0, ""Mg"": 2.0, ""Mo"": 3.0, ""O"": 12.0}",/content/obelix_composition_audit/combined_option_a_spectra/test/b56/b56_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/b56/relaxed_b56.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/b56/ordered_adaptive_b56.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li8 Mg8 Mo12 O48,Li2Mg2(MoO4)3,76,989.5195455979225,13.019994021025296,3.6402244368753873,1.7586294773927091,PASS,True,0,0,0,0,PASS,4.0,4.0,4.0,4,0.0,Mg;Mo;O,0.0,0.0,0.0,0.0,0,0,0.0,8.0,8.0,0.0,0.0,0.0,,,"{""Li"": 8.0, ""Mg"": 8.0, ""Mo"": 12.0, ""O"": 48.0}","{""Li"": 8.0, ""Mg"": 8.0, ""Mo"": 12.0, ""O"": 48.0}","{""Li"": 0.0, ""Mg"": 0.0, ""Mo"": 0.0, ""O"": 0.0}","{""Li"": 0.0, ""Mg"": 0.0, ""Mo"": 0.0, ""O"": 0.0}","{""Li"": 0.0, ""Mg"": 0.0, ""Mo"": 0.0, ""O"": 0.0}","{""Li"": true, ""Mg"": true, ""Mo"": true, ""O"": true}","{""Li"": true, ""Mg"": true, ""Mo"": true, ""O"": true}",neutral_assignment_found,"{""Li"": 1.0, ""Mg"": 2.0, ""Mo"": 6.0, ""O"": -2.0}",pymatgen_structure,Li8 Mg8 Mo12 O48,Li2Mg2(MoO4)3,"{""Li"": 8.0, ""Mg"": 8.0, ""Mo"": 12.0, ""O"": 48.0}",True,0.0,0.0,0.0,PASS,0.0,201,-3.228870915184269,30.798645617223183,0.1701375826620371,0.1701375826620506,182,231.00798952391614,23.722446892980372,False,False,False,True
test,bnu,oxides,LiGa0.5Al0.5GeO4,"{""Al"": 0.5, ""Ga"": 0.5, ""Ge"": 1.0, ""Li"": 1.0, ""O"": 4.0}",/content/obelix_composition_audit/combined_option_a_spectra/test/bnu/bnu_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/bnu/relaxed_bnu.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/bnu/ordered_adaptive_bnu.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li18 Al9 Ga9 Ge18 O72,Li2AlGa(GeO4)2,126,1596.8789213780356,12.673642233159013,3.5924807130205836,1.7634065679178919,PASS,True,0,0,0,0,PASS,18.0,18.0,18.0,18,0.0,Ge;O,0.0,0.0,0.0,0.0,0,0,0.0,18.0,18.0,0.0,0.0,0.0,,,"{""Al"": 9.0, ""Ga"": 9.0, ""Ge"": 18.0, ""Li"": 18.0, ""O"": 72.0}","{""Al"": 9.0, ""Ga"": 9.0, ""Ge"": 18.0, ""Li"": 18.0, ""O"": 72.0}","{""Al"": 0.0, ""Ga"": 0.0, ""Ge"": 0.0, ""Li"": 0.0, ""O"": 0.0}","{""Al"": 0.0, ""Ga"": 0.0, ""Ge"": 0.0, ""Li"": 0.0, ""O"": 0.0}","{""Al"": 0.0, ""Ga"": 0.0, ""Ge"": 0.0, ""Li"": 0.0, ""O"": 0.0}","{""Al"": true, ""Ga"": true, ""Ge"": true, ""Li"": true, ""O"": true}","{""Al"": true, ""Ga"": true, ""Ge"": true, ""Li"": true, ""O"": true}",neutral_assignment_found,"{""Al"": 3.0, ""Ga"": 3.0, ""Ge"": 4.0, ""Li"": 1.0, ""O"": -2.0}",pymatgen_structure,Li18 Al9 Ga9 Ge18 O72,Li2AlGa(GeO4)2,"{""Al"": 9.0, ""Ga"": 9.0, ""Ge"": 18.0, ""Li"": 18.0, ""O"": 72.0}",True,0.0,0.0,0.0,PASS,0.0,201,-2.544510599995406,29.09267281178725,0.15818591705891324,0.1581859170589226,184,379.01414742776046,54.18038470721494,False,False,False,True
test,br1,nitrides,Li3AlN2,"{""Al"": 1.0, ""Li"": 3.0, ""N"": 2.0}",/content/obelix_composition_audit/combined_option_a_spectra/test/br1/br1_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/br1/relaxed_br1.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/br1/ordered_adaptive_br1.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li48 Al16 N32,Li3AlN2,96,859.6499869717098,8.954687364288644,2.3432541351166614,1.906721483332204,PASS,True,0,0,0,0,PASS,16.0,16.0,16.0,16,0.0,Al;N,0.0,0.0,0.0,0.0,0,0,0.0,48.0,48.0,0.0,0.0,0.0,,,"{""Al"": 16.0, ""Li"": 48.0, ""N"": 32.0}","{""Al"": 16.0, ""Li"": 48.0, ""N"": 32.0}","{""Al"": 0.0, ""Li"": 0.0, ""N"": 0.0}","{""Al"": 0.0, ""Li"": 0.0, ""N"": 0.0}","{""Al"": 0.0, ""Li"": 0.0, ""N"": 0.0}","{""Al"": true, ""Li"": true, ""N"": true}","{""Al"": true, ""Li"": true, ""N"": true}",neutral_assignment_found,"{""Al"": 3.0, ""Li"": 1.0, ""N"": -3.0}",pymatgen_structure,Li48 Al16 N32,Li3AlN2,"{""Al"": 16.0, ""Li"": 48.0, ""N"": 32.0}",True,0.0,0.0,0.0,PASS,0.0,201,-2.154601853304815,27.201174931991336,0.14677888392648009,0.14677888392648697,186,142.10881868976088,71.53726573829775,False,False,False,True
test,cfy,thio-LISICON,Li2P2S6,"{""Li"": 2.0, ""P"": 2.0, ""S"": 6.0}",/content/obelix_composition_audit/combined_option_a_spectra/test/cfy/cfy_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/cfy/relaxed_cfy.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/cfy/ordered_adaptive_cfy.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li4 P4 S12,LiPS3,20,465.31038259433427,23.265519129716715,1.9143737827892973,2.0021486563960518,PASS,True,0,0,0,0,PASS,2.0,2.0,2.0,2,0.0,P;S,0.0,0.0,0.0,0.0,0,0,0.0,4.0,4.0,0.0,0.0,0.0,,,"{""Li"": 4.0, ""P"": 4.0, ""S"": 12.0}","{""Li"": 4.0, ""P"": 4.0, ""S"": 12.0}","{""Li"": 0.0, ""P"": 0.0, ""S"": 0.0}","{""Li"": 0.0, ""P"": 0.0, ""S"": 0.0}","{""Li"": 0.0, ""P"": 0.0, ""S"": 0.0}","{""Li"": true, ""P"": true, ""S"": true}","{""Li"": true, ""P"": true, ""S"": true}",neutral_assignment_found,"{""Li"": 1.0, ""P"": 5.0, ""S"": -2.0}",pymatgen_structure,Li4 P4 S12,LiPS3,"{""Li"": 4.0, ""P"": 4.0, ""S"": 12.0}",True,0.0,0.0,0.0,PASS,0.0,201,-2.0673248545962752,20.62805963286799,0.11347692243732155,0.1134769224373251,182,29.459016640137925,6.028351353848287,False,False,False,True
test,cti,garnet,Li5.4La3Nb1.8Y0.2O12,"{""La"": 3.0, ""Li"": 5.4, ""Nb"": 1.8, ""O"": 12.0, ""Y"": 0.2}",/content/obelix_composition_audit/combined_option_a_spectra/test/cti/cti_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/cti/relaxed_cti.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/cti/ordered_adaptive_cti.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,WARN_SHORT_DISTANCE,pymatgen_structure,Li43 La24 Y2 Nb14 O96,Li43La24Y2Nb14O96,179,2179.229107699556,12.174464288824336,5.064635718571819,0.7968824961204827,WARN_SHORT_DISTANCE,True,0,0,0,0,PASS_INTEGERIZED_COMPOSITION,8.0,8.0,8.0,8,0.0,La;Nb;O,0.24999999999999994,0.24999999999999994,0.40000000000000036,0.40000000000000036,0,0,0.0029928172386272977,43.2,43.0,-0.20000000000000284,0.20000000000000284,-0.004629629629629695,,,"{""La"": 24.0, ""Li"": 43.2, ""Nb"": 14.4, ""O"": 96.0, ""Y"": 1.6}","{""La"": 24.0, ""Li"": 43.0, ""Nb"": 14.0, ""O"": 96.0, ""Y"": 2.0}","{""La"": 0.0, ""Li"": -0.2, ""Nb"": -0.4, ""O"": 0.0, ""Y"": 0.4}","{""La"": 0.0, ""Li"": 0.2, ""Nb"": 0.4, ""O"": 0.0, ""Y"": 0.4}","{""La"": 0.0, ""Li"": 0.00462963, ""Nb"": 0.02777778, ""O"": 0.0, ""Y"": 0.25}","{""La"": true, ""Li"": true, ""Nb"": true, ""O"": true, ""Y"": true}","{""La"": true, ""Li"": true, ""Nb"": true, ""O"": true, ""Y"": true}",error,Composition Li43 La24 Y2 Nb14 O96 cannot accommodate max_sites setting!,pymatgen_structure,Li43 La24 Y2 Nb14 O96,Li43La24Y2Nb14O96,"{""La"": 24.0, ""Li"": 43.0, ""Nb"": 14.0, ""O"": 96.0, ""Y"": 2.0}",True,0.0,0.0,0.0,PASS_INTEGERIZED_COMPOSITION,-0.004629629629629695,201,-57.80310633028275,595.4056608316608,3.266043835809718,3.266043835809853,31,572.4089372559203,135.04385332355037,True,True,True,True
test,cz2,nan,Li4SnSSe3,"{""Li"": 4.0, ""S"": 1.0, ""Se"": 3.0, ""Sn"": 1.0}",/content/obelix_composition_audit/combined_option_a_spectra/test/cz2/cz2_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/cz2/relaxed_cz2.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/cz2/ordered_adaptive_cz2.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li16 Sn4 Se12 S4,Li4SnSe3S,36,817.1565559073878,22.69879321964966,3.3766821032510093,2.4209848926381468,PASS,True,0,0,0,0,PASS,4.0,4.0,4.0,4,0.0,Sn;S;Se,0.0,0.0,0.0,0.0,0,0,0.0,16.0,16.0,0.0,0.0,0.0,,,"{""Li"": 16.0, ""S"": 4.0, ""Se"": 12.0, ""Sn"": 4.0}","{""Li"": 16.0, ""S"": 4.0, ""Se"": 12.0, ""Sn"": 4.0}","{""Li"": 0.0, ""S"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}","{""Li"": 0.0, ""S"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}","{""Li"": 0.0, ""S"": 0.0, ""Se"": 0.0, ""Sn"": 0.0}","{""Li"": true, ""S"": true, ""Se"": true, ""Sn"": true}","{""Li"": true, ""S"": true, ""Se"": true, ""Sn"": true}",neutral_assignment_found,"{""Li"": 1.0, ""S"": -2.0, ""Se"": -2.0, ""Sn"": 4.0}",pymatgen_structure,Li16 Sn4 Se12 S4,Li4SnSe3S,"{""Li"": 16.0, ""S"": 4.0, ""Se"": 12.0, ""Sn"": 4.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.134876486572728,13.22805205290017,0.07181464269736448,0.07181464269736715,185,111.98098079014278,50.53554791491085,False,False,False,True
test,de5,Halide,Li3InCl6,"{""Cl"": 6.0, ""In"": 1.0, ""Li"": 3.0}",/content/obelix_composition_audit/combined_option_a_spectra/test/de5/de5_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/de5/relaxed_de5.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/de5/ordered_adaptive_de5.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li6 In2 Cl12,Li3InCl6,20,442.32914774956885,22.11645738747844,2.615535206996614,2.5041625457676657,PASS,True,0,0,0,0,PASS,2.0,2.0,2.0,2,0.0,In;Cl,0.0,0.0,0.0,0.0,0,0,0.0,6.0,6.0,0.0,0.0,0.0,,,"{""Cl"": 12.0, ""In"": 2.0, ""Li"": 6.0}","{""Cl"": 12.0, ""In"": 2.0, ""Li"": 6.0}","{""Cl"": 0.0, ""In"": 0.0, ""Li"": 0.0}","{""Cl"": 0.0, ""In"": 0.0, ""Li"": 0.0}","{""Cl"": 0.0, ""In"": 0.0, ""Li"": 0.0}","{""Cl"": true, ""In"": true, ""Li"": true}","{""Cl"": true, ""In"": true, ""Li"": true}",neutral_assignment_found,"{""Cl"": -1.0, ""In"": 3.0, ""Li"": 1.0}",pymatgen_structure,Li6 In2 Cl12,Li3InCl6,"{""Cl"": 12.0, ""In"": 2.0, ""Li"": 6.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.449663500416565,12.798712798809431,0.07124188149612998,0.07124188149613175,180,29.7764677178358,9.041839529177976,False,False,False,True
