split,ID,family,intended_formula_OBELiX,production_formula,audit_status,priority_rank,reasons,Li_relative_error,composition_total_variation_error,median_native_spacing_THz,max_plotted_frequency_THz,true_min_eigenfrequency_THz,production_structure_file,spectrum_file
test,bnu,oxides,LiGa0.5Al0.5GeO4,Li18 Al9 Ga9 Ge18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.15818591705891324,29.09267281178725,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/bnu/relaxed_bnu.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/bnu/bnu_combined_Total_DOS_Li_PDOS.csv
test,br1,nitrides,Li3AlN2,Li48 Al16 N32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.14677888392648009,27.201174931991336,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/br1/relaxed_br1.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/br1/br1_combined_Total_DOS_Li_PDOS.csv
test,cfy,thio-LISICON,Li2P2S6,Li4 P4 S12,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.11347692243732155,20.62805963286799,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/cfy/relaxed_cfy.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/cfy/cfy_combined_Total_DOS_Li_PDOS.csv
test,cz2,nan,Li4SnSSe3,Li16 Sn4 Se12 S4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.07181464269736448,13.22805205290017,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/cz2/relaxed_cz2.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/cz2/cz2_combined_Total_DOS_Li_PDOS.csv
test,de5,Halide,Li3InCl6,Li6 In2 Cl12,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.07124188149612998,12.798712798809431,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/de5/relaxed_de5.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/de5/de5_combined_Total_DOS_Li_PDOS.csv
test,ecp,Lanthanumlithiumoxide,LaLiO2,Li4 La4 O8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12147167166244088,21.392547994353865,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ecp/relaxed_ecp.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/ecp/ecp_combined_Total_DOS_Li_PDOS.csv
test,ei3,halides,Li3YCl6,Li9 Y3 Cl18,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.07602684470296406,12.903032132814053,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ei3/relaxed_ei3.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/ei3/ei3_combined_Total_DOS_Li_PDOS.csv
test,elz,halides,Li3YBr6,Li6 Y2 Br12,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.07115970261172855,12.704348698331415,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/elz/relaxed_elz.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/elz/elz_combined_Total_DOS_Li_PDOS.csv
test,gwu,perovskites,(La0.7Li0.3)(Ti0.6Al0.4)O3,Li3 La7 Ti6 Al4 O30,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.17744495336879765,28.187393654567938,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/gwu/relaxed_gwu.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/gwu/gwu_combined_Total_DOS_Li_PDOS.csv
test,h5i,perovskites,Li0.1Na0.4La0.5Nb2O6,Na4 Li1 La5 Nb20 O60,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.19014698293510257,32.25218219303954,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/h5i/relaxed_h5i.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/h5i/h5i_combined_Total_DOS_Li_PDOS.csv
test,i47,sulfides,LiZnPS4,Li20 Zn20 P20 S80,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.09791642178001503,18.092924407010337,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/i47/relaxed_i47.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/i47/i47_combined_Total_DOS_Li_PDOS.csv
test,ipo,garnet,Li7La3Hf2O12,Li560 La240 Hf160 O960,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12102827846894826,22.26331400912212,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ipo/relaxed_ipo.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/ipo/ipo_combined_Total_DOS_Li_PDOS.csv
test,j5g,garnet,Li6La3Nb1.5Y0.5O12,Li48 La24 Y4 Nb12 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13488601661573574,24.81659615221347,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/j5g/relaxed_j5g.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/j5g/j5g_combined_Total_DOS_Li_PDOS.csv
test,jy6,argyrodites,Li6PO5Cl,Li24 P4 Cl4 O20,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.18886997764890268,34.37637511684589,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/jy6/relaxed_jy6.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/jy6/jy6_combined_Total_DOS_Li_PDOS.csv
test,klr,nan,Li4SnS2Se2,Li16 Sn4 Se8 S8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.09050971528774204,16.628301606957397,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/klr/relaxed_klr.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/klr/klr_combined_Total_DOS_Li_PDOS.csv
test,kxw,oxides,LiAlGeO4,Li18 Al18 Ge18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1623202064598503,29.92250986587881,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/kxw/relaxed_kxw.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/kxw/kxw_combined_Total_DOS_Li_PDOS.csv
test,mdp,nan,Li7P3S11,Li14 P6 S22,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.11001420396359762,20.22138046103718,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mdp/relaxed_mdp.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/mdp/mdp_combined_Total_DOS_Li_PDOS.csv
test,mfu,molybdates,Li3Fe(MoO4)3,Li12 Fe4 Mo12 O48,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.18180292484451677,31.94998001182065,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mfu/relaxed_mfu.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/mfu/mfu_combined_Total_DOS_Li_PDOS.csv
test,o0a,nan,Li4Ge0.75Sn0.25Se4,Li16 Sn1 Ge3 Se16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.0704473516150177,12.972294612595018,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/o0a/relaxed_o0a.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/o0a/o0a_combined_Total_DOS_Li_PDOS.csv
test,p81,halides,LiAlCl4,Li4 Al4 Cl16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.09123752070957625,16.56641662553298,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/p81/relaxed_p81.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/p81/p81_combined_Total_DOS_Li_PDOS.csv
test,ro9,Borophosphates,Li3BP2O8,Li6 B2 P4 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.22305405222610797,39.74607422618257,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ro9/relaxed_ro9.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/ro9/ro9_combined_Total_DOS_Li_PDOS.csv
test,um1,oxides,LiGaGeO4,Li18 Ga18 Ge18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.14868045375338212,27.3278792960288,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/um1/relaxed_um1.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/um1/um1_combined_Total_DOS_Li_PDOS.csv
test,wgw,perovskites,Li4Sr3Nb6O20,Sr3 Li4 Nb6 O20,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2081187347190827,31.88002064236564,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/wgw/relaxed_wgw.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/wgw/wgw_combined_Total_DOS_Li_PDOS.csv
test,zv5,nan,Li4GeS2Se2,Li16 Ge4 Se8 S8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.07823622205674459,14.418163010642829,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/zv5/relaxed_zv5.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/zv5/zv5_combined_Total_DOS_Li_PDOS.csv
train,00x,phosphates,LiGd(PO3)4,Li4 Gd4 P16 O48,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2309229834402089,41.99507588352155,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/00x/relaxed_00x.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/00x/00x_combined_Total_DOS_Li_PDOS.csv
train,019,NASICON,LiTi2(PO4)3,Li6 Ti12 P18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.22029123228305814,39.45569469556423,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/019/relaxed_019.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/019/019_combined_Total_DOS_Li_PDOS.csv
train,0iv,thio-phosphate,Li4P2S6,Li4 P2 S6,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10557725135853957,19.554653032146483,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/0iv/relaxed_0iv.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/0iv/0iv_combined_Total_DOS_Li_PDOS.csv
train,11b,phosphates,Li3P,Li6 P2,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10079476711387159,16.726097435590585,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/11b/relaxed_11b.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/11b/11b_combined_Total_DOS_Li_PDOS.csv
train,122,argyrodites,Li6PS5Cl,Li24 P4 S20 Cl4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10818744947394343,19.914432810563003,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/122/relaxed_122.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/122/122_combined_Total_DOS_Li_PDOS.csv
train,13q,LGPS,Li10SnP2S12,Li20 Sn2 P4 S24,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10470688564319763,19.24422344357259,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/13q/relaxed_13q.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/13q/13q_combined_Total_DOS_Li_PDOS.csv
train,1e9,sulfides,Li3SbS3,Li12 Sb4 S12,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.07659057192283392,14.01287737951812,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/1e9/relaxed_1e9.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/1e9/1e9_combined_Total_DOS_Li_PDOS.csv
train,1xf,NASICON,Li1.5Al0.5Ge1.5(PO4)3,Li9 Al3 Ge9 P18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.22686199077766778,41.71958978241864,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/1xf/relaxed_1xf.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/1xf/1xf_combined_Total_DOS_Li_PDOS.csv
train,1xt,oxides,LiSbO2,Li8 Sb8 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.134251151986148,24.5453960243042,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/1xt/relaxed_1xt.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/1xt/1xt_combined_Total_DOS_Li_PDOS.csv
train,20k,garnet,Li6(La2Sr)(NbO6)2,Sr8 Li48 La16 Nb16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1323442024385315,24.3577732890461,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/20k/relaxed_20k.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/20k/20k_combined_Total_DOS_Li_PDOS.csv
train,240,phosphates,Li8GeP4,Li64 Ge8 P32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.08585982864507358,15.863929779527115,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/240/relaxed_240.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/240/240_combined_Total_DOS_Li_PDOS.csv
train,2t8,Tavorite,LiV(PO4)F,Li2 V2 P2 O8 F2,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.20538314920943712,36.67700995910203,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/2t8/relaxed_2t8.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/2t8/2t8_combined_Total_DOS_Li_PDOS.csv
train,3nb,molybdates,(Li0.5Ce0.25Sm0.25)(MoO4),Li2 Ce1 Sm1 Mo4 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1692612410202976,29.47120431093396,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/3nb/relaxed_3nb.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/3nb/3nb_combined_Total_DOS_Li_PDOS.csv
train,3rx,perovskites,Li(NdTiO4),Li2 Nd2 Ti2 O8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.16093983270630297,27.224941614243388,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/3rx/relaxed_3rx.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/3rx/3rx_combined_Total_DOS_Li_PDOS.csv
train,472,nitridosilicates,Li14Nd5(Si11N19O5)O2F2,Li28 Nd10 Si22 N38 O14 F4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2001596818191536,36.86861257489589,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/472/relaxed_472.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/472/472_combined_Total_DOS_Li_PDOS.csv
train,47i,diphosphate,Li4P2O7,Li8 P4 O14,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.21813784728332308,38.61773344438241,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/47i/relaxed_47i.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/47i/47i_combined_Total_DOS_Li_PDOS.csv
train,4ba,NASICON,LiGe2(PO4)3,Li6 Ge12 P18 O72,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2633423912740689,40.81163441440673,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/4ba/relaxed_4ba.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/4ba/4ba_combined_Total_DOS_Li_PDOS.csv
train,4kt,halides,Li2CrCl4,Li8 Cr4 Cl16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.06584432138151415,12.179478629900345,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/4kt/relaxed_4kt.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/4kt/4kt_combined_Total_DOS_Li_PDOS.csv
train,5bz,boron nitride,Li3BN2,Li12 B4 N8,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.317201978587601,58.240933526900896,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/5bz/relaxed_5bz.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/5bz/5bz_combined_Total_DOS_Li_PDOS.csv
train,5wz,argyrodites,Li6PS5I,Li24 P4 S20 I4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10467427634014292,19.27635681358744,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/5wz/relaxed_5wz.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/5wz/5wz_combined_Total_DOS_Li_PDOS.csv
train,5z0,oxides,Li5AlO4,Li40 Al8 O32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.14847410902237357,27.485870090512343,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/5z0/relaxed_5z0.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/5z0/5z0_combined_Total_DOS_Li_PDOS.csv
train,5zv,phosphates,Li4Zn(PO4)2,Li16 Zn4 P8 O32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.19691286751692338,36.19708652709908,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/5zv/relaxed_5zv.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/5zv/5zv_combined_Total_DOS_Li_PDOS.csv
train,68u,garnet,Li5La3Nb2O12,Li40 La24 Nb16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13380204251848582,24.62897058423603,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/68u/relaxed_68u.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/68u/68u_combined_Total_DOS_Li_PDOS.csv
train,6jf,argyrodites,Li6PS5Br,Li24 P4 S20 Br4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1048609837943133,19.307940167878144,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/6jf/relaxed_6jf.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/6jf/6jf_combined_Total_DOS_Li_PDOS.csv
train,7o7,garnet,Li6BaLa2Ta2O12,Ba8 Li48 La16 Ta16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.13244605938724652,24.354557917402648,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/7o7/relaxed_7o7.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/7o7/7o7_combined_Total_DOS_Li_PDOS.csv
train,7w5,garnet,Li6.75La3Zr1.75Ta0.25O12,Li54 La24 Zr14 Ta2 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1363287026621754,25.0909455253853,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/7w5/relaxed_7w5.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/7w5/7w5_combined_Total_DOS_Li_PDOS.csv
train,883,hydrides,LiAlH4,Li4 Al4 H16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.3382061467102684,62.16068543273654,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/883/relaxed_883.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/883/883_combined_Total_DOS_Li_PDOS.csv
train,95j,hydrides,Li3AlH6,Li18 Al6 H36,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.30082058992114336,55.49198337167384,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/95j/relaxed_95j.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/95j/95j_combined_Total_DOS_Li_PDOS.csv
train,97p,argyrodites,Li6PS5Cl,Li24 P4 S20 Cl4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1066197330470402,19.64052116972989,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/97p/relaxed_97p.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/97p/97p_combined_Total_DOS_Li_PDOS.csv
train,9lo,LISICON,Li3PO4,Li12 P4 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.19289788966828247,35.60419281693051,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9lo/relaxed_9lo.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/9lo/9lo_combined_Total_DOS_Li_PDOS.csv
train,9wf,halides,Li3ErI6,Li12 Er4 I24,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.06914844792368946,12.653426326117383,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9wf/relaxed_9wf.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/9wf/9wf_combined_Total_DOS_Li_PDOS.csv
train,9zk,oxides,Li5GaO4,Li40 Ga8 O32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1307346610851381,24.20018658473267,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9zk/relaxed_9zk.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/9zk/9zk_combined_Total_DOS_Li_PDOS.csv
train,9zr,argyrodites,Li6PS5Br,Li24 P4 S20 Br4,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10702235471518495,19.724331158377733,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/9zr/relaxed_9zr.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/9zr/9zr_combined_Total_DOS_Li_PDOS.csv
train,an2,argyrodite,Li6SiO4Cl2,Li24 Si4 Cl8 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.17124018647445993,31.570150879240977,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/an2/relaxed_an2.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/an2/an2_combined_Total_DOS_Li_PDOS.csv
train,aui,oxides,Li2CoGe3O8,Li8 Co4 Ge12 O32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12933544595234459,23.84732714268281,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/aui/relaxed_aui.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/aui/aui_combined_Total_DOS_Li_PDOS.csv
train,be9,halides,LiGaBr4,Li4 Ga4 Br16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.06616088860000913,12.005383887951629,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/be9/relaxed_be9.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/be9/be9_combined_Total_DOS_Li_PDOS.csv
train,bi3,garnet,Li6SrLa2Sb2O12,Sr8 Li48 La16 Sb16 O96,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12528596862728403,23.065990172564145,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bi3/relaxed_bi3.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/bi3/bi3_combined_Total_DOS_Li_PDOS.csv
train,bjw,chlorides,Li2MnCl4,Li16 Mn8 Cl32,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.07268060909589336,13.398736299515576,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/bjw/relaxed_bjw.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/bjw/bjw_combined_Total_DOS_Li_PDOS.csv
