split_hint,ID,root,root_role,kind,file
test,qer,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/qer/ordered_adaptive_qer.cif
test,9o6,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/9o6/ordered_adaptive_9o6.cif
test,9o6,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/9o6/relaxed_9o6.cif
test,ar1,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ar1/ordered_adaptive_ar1.cif
test,ar1,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ar1/relaxed_ar1.cif
test,cti,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/cti/ordered_adaptive_cti.cif
test,cti,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/cti/relaxed_cti.cif
test,wa3,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/wa3/ordered_adaptive_wa3.cif
test,wa3,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/wa3/relaxed_wa3.cif
test,gwu,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/gwu/ordered_adaptive_gwu.cif
test,gwu,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/gwu/ordered_x10_gwu.cif
test,gwu,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/gwu/relaxed_gwu.cif
test,2r7,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/2r7/ordered_adaptive_2r7.cif
test,2r7,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/2r7/relaxed_2r7.cif
test,4xq,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/4xq/ordered_adaptive_4xq.cif
test,4xq,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/4xq/relaxed_4xq.cif
test,ku9,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ku9/relaxed_ku9.cif
test,ku9,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ku9/ordered_adaptive_ku9.cif
test,p81,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/p81/ordered_adaptive_p81.cif
test,p81,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/p81/relaxed_p81.cif
test,xq3,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/xq3/relaxed_xq3.cif
test,xq3,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/xq3/ordered_adaptive_xq3.cif
test,24k,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/24k/ordered_adaptive_24k.cif
test,24k,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/24k/relaxed_24k.cif
test,ipo,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ipo/ordered_x10_ipo.cif
test,ipo,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ipo/relaxed_ipo.cif
test,aab,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/aab/ordered_adaptive_aab.cif
test,aab,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/aab/relaxed_aab.cif
test,ro9,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ro9/relaxed_ro9.cif
test,ro9,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ro9/ordered_adaptive_ro9.cif
test,br1,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/br1/ordered_adaptive_br1.cif
test,br1,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/br1/relaxed_br1.cif
test,mdp,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mdp/relaxed_mdp.cif
test,mdp,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mdp/ordered_adaptive_mdp.cif
test,4ie,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/4ie/ordered_adaptive_4ie.cif
test,4ie,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/4ie/relaxed_4ie.cif
test,mn3,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mn3/relaxed_mn3.cif
test,mn3,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1,production_root,structure,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/mn3/ordered_adaptive_mn3.cif
train,l9r,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/l9r/relaxed_l9r.cif
train,hud,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/hud/relaxed_hud.cif
train,97p,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/97p/relaxed_97p (1).cif
train,vg0,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/vg0/relaxed_vg0.cif
train,uxo,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/uxo/relaxed_uxo.cif
train,pbz,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/pbz/relaxed_pbz.cif
train,tbu,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/tbu/relaxed_tbu.cif
train,dvn,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/dvn/relaxed_dvn (1).cif
train,nua,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/nua/relaxed.cif
train,tka,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/tka/relaxed.cif
train,bv2,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/bv2/relaxed.cif
train,bsa,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/bsa/relaxed.cif
train,122,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/122/relaxed_122.cif
train,97b,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/97b/relaxed_97b.cif
train,yq2,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/yq2/relaxed_yq2.cif
train,uxi,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/uxi/relaxed_uxi.cif
train,11b,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/11b/relaxed.cif
train,sqm,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/sqm/relaxed_sqm.cif
train,pa1,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/pa1/relaxed_pa1.cif
train,h6c,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/h6c/relaxed.cif
train,ur9,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/ur9/relaxed.cif
train,72f,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/72f/relaxed_72f.cif
train,u8r,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/u8r/relaxed_u8r.cif
train,jkq,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/jkq/relaxed_jkq.cif
train,cju,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/cju/relaxed_cju.cif
train,d9l,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/d9l/relaxed_d9l.cif
train,ui6,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/ui6/relaxed_ui6.cif
train,gxz,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/gxz/relaxed_gxz.cif
train,5wz,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/5wz/relaxed_5wz.cif
train,7w5,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/7w5/relaxed_7w5.cif
train,y2l,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/y2l/relaxed.cif
train,gw2,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/gw2/relaxed_gw2 (1).cif
train,iqt,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/iqt/relaxed_iqt.cif
train,zzr,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/zzr/relaxed_zzr.cif
train,hbz,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/hbz/relaxed_hbz.cif
train,xz4,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/xz4/relaxed_xz4 (1).cif
train,1e9,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/1e9/relaxed.cif
train,uox,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/uox/relaxed_uox.cif
train,a8v,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/a8v/relaxed_a8v.cif
train,nhq,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/nhq/relaxed_nhq (1).cif
train,8ub,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/8ub/relaxed_8ub.cif
train,t0h,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/t0h/relaxed.cif
train,dae,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/dae/relaxed_dae (1).cif
train,hai,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/hai/relaxed_hai (1).cif
train,7e5,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/7e5/relaxed_7e5.cif
train,7ek,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/7ek/relaxed_7ek.cif
train,uex,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/uex/relaxed_uex.cif
train,9lx,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/9lx/relaxed_9lx.cif
train,mq1,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/mq1/relaxed.cif
train,sib,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/sib/relaxed_sib.cif
train,ix1,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/ix1/relaxed_ix1.cif
train,p9u,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/p9u/relaxed_p9u.cif
train,etz,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/etz/relaxed_etz.cif
train,ldx,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/ldx/relaxed.cif
train,tws,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/tws/relaxed.cif
train,jl4,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/jl4/relaxed_jl4.cif
train,019,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/019/relaxed_019.cif
train,00x,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/00x/relaxed_00x.cif
train,vy5,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/vy5/relaxed_vy5.cif
train,x9d,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/x9d/relaxed_x9d (1).cif
train,qbb,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/qbb/relaxed.cif
train,09w,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/09w/relaxed_09w (2).cif
train,fft,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/fft/relaxed.cif
train,5bz,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/5bz/relaxed.cif
train,z7n,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/z7n/relaxed_z7n.cif
train,240,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/240/relaxed_240.cif
train,9ky,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/9ky/relaxed_9ky (2).cif
train,opo,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/opo/relaxed_opo.cif
train,hcm,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/hcm/relaxed.cif
train,bjw,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/bjw/relaxed_bjw.cif
train,pwr,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/pwr/relaxed_pwr.cif
train,dc8,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/dc8/relaxed.cif
train,pql,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/pql/relaxed_pql.cif
train,rty,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/rty/relaxed_rty.cif
train,x2i,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/x2i/relaxed.cif
train,jej,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/jej/relaxed_jej.cif
train,bi3,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/bi3/relaxed_bi3 (2).cif
train,cy2,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/cy2/relaxed_cy2 (1).cif
train,vqu,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/vqu/relaxed_vqu.cif
train,472,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/472/relaxed_472.cif
train,m0v,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/m0v/relaxed_m0v.cif
train,dlj,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/dlj/relaxed_dlj.cif
train,883,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/883/relaxed.cif
train,e6b,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/e6b/relaxed_e6b.cif
train,joc,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/joc/relaxed_joc.cif
train,o5q,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/o5q/relaxed_o5q.cif
train,qno,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/qno/relaxed_qno (1).cif
train,2t8,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/2t8/relaxed_2t8 (1).cif
train,fj5,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/fj5/relaxed_fj5.cif
train,1dm,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/1dm/relaxed_1dm.cif
train,t2c,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/t2c/relaxed_t2c.cif
train,be9,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/be9/relaxed.cif
train,824,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/824/relaxed_824.cif
train,ymc,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/ymc/relaxed_ymc (1).cif
train,nig,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/nig/relaxed_nig.cif
train,419,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/419/relaxed_419.cif
train,9s4,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/9s4/relaxed_9s4.cif
train,10s,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/10s/relaxed_10s.cif
train,6l9,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/6l9/relaxed_6l9.cif
train,kgl,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/kgl/relaxed_kgl.cif
train,vj7,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/vj7/relaxed_vj7.cif
train,5z0,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/5z0/relaxed.cif
train,uut,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/uut/relaxed_uut.cif
train,h7r,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/h7r/relaxed_h7r.cif
train,lxk,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/lxk/relaxed_lxk.cif
train,wyu,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/wyu/relaxed_wyu.cif
train,hta,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/hta/relaxed_hta.cif
train,9zk,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/9zk/relaxed.cif
train,kkn,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/kkn/relaxed_kkn.cif
train,s3h,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/s3h/relaxed_s3h (1).cif
train,kbo,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/kbo/relaxed.cif
train,gkl,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/gkl/relaxed_gkl.cif
train,96f,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/96f/relaxed_96f.cif
train,gdr,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/gdr/relaxed_gdr.cif
train,an2,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/an2/relaxed.cif
train,fwz,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/fwz/relaxed.cif
train,kko,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/kko/relaxed_kko.cif
train,ka6,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/ka6/relaxed_ka6.cif
train,kmv,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/kmv/relaxed_kmv.cif
train,ia5,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/ia5/relaxed_ia5 (1).cif
train,u0c,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/u0c/relaxed_u0c.cif
train,ckw,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/ckw/relaxed_ckw (5).cif
train,kbu,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/kbu/relaxed_kbu.cif
train,qy4,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/qy4/relaxed.cif
train,n27,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/n27/relaxed.cif
train,8fn,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/8fn/relaxed_8fn.cif
train,h82,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/h82/relaxed_h82 (1).cif
train,9wf,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/9wf/relaxed_9wf.cif
train,xa0,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/xa0/relaxed_xa0.cif
train,ij5,/content/drive/MyDrive/Train_cif,extra_root,structure,/content/drive/MyDrive/Train_cif/ij5/relaxed_ij5.cif
