split,ID,file,selected,candidate_rank,score,selection_margin,source_total_dos,source_li_pdos,source_folder,status,frequency,total,li
train,i12,/content/obelix_composition_audit/combined_option_a_spectra/train/i12/i12_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/i12/Total_DOS_i12.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/i12/Lithium_PDOS_i12.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/i12,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,ia5,/content/obelix_composition_audit/combined_option_a_spectra/train/ia5/ia5_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ia5/Total_DOS_ia5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ia5/Lithium_PDOS_ia5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ia5,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,iiy,/content/obelix_composition_audit/combined_option_a_spectra/train/iiy/iiy_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iiy/Total_DOS_iiy.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iiy/Lithium_PDOS_iiy.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iiy,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,ij5,/content/obelix_composition_audit/combined_option_a_spectra/train/ij5/ij5_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ij5/Total_DOS_ij5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ij5/Lithium_PDOS_ij5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ij5,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,ik8,/content/obelix_composition_audit/combined_option_a_spectra/train/ik8/ik8_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ik8/Total_DOS_ik8.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ik8/Lithium_PDOS_ik8.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ik8,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,iqt,/content/obelix_composition_audit/combined_option_a_spectra/train/iqt/iqt_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iqt/Total_DOS_iqt.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iqt/Lithium_PDOS_iqt.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iqt,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,ish,/content/obelix_composition_audit/combined_option_a_spectra/train/ish/ish_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ish/Total_DOS_ish.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ish/Lithium_PDOS_ish.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ish,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,ix1,/content/obelix_composition_audit/combined_option_a_spectra/train/ix1/ix1_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ix1/Total_DOS_ix1.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ix1/Lithium_PDOS_ix1.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ix1,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,j8q,/content/obelix_composition_audit/combined_option_a_spectra/train/j8q/j8q_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/j8q/Total_DOS_j8q.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/j8q/Lithium_PDOS_j8q.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/j8q,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,jej,/content/obelix_composition_audit/combined_option_a_spectra/train/jej/jej_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jej/Total_DOS_jej.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jej/Lithium_PDOS_jej.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jej,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,jkq,/content/obelix_composition_audit/combined_option_a_spectra/train/jkq/jkq_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jkq/Total_DOS_jkq.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jkq/Lithium_PDOS_jkq.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jkq,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,jl4,/content/obelix_composition_audit/combined_option_a_spectra/train/jl4/jl4_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jl4/Total_DOS_jl4.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jl4/Lithium_PDOS_jl4.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jl4,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,joc,/content/obelix_composition_audit/combined_option_a_spectra/train/joc/joc_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/joc/Total_DOS_joc.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/joc/Lithium_PDOS_joc.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/joc,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,jqc,/content/obelix_composition_audit/combined_option_a_spectra/train/jqc/jqc_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jqc/Total_DOS_jqc.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jqc/Lithium_PDOS_jqc.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jqc,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,k4x,/content/obelix_composition_audit/combined_option_a_spectra/train/k4x/k4x_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/k4x/Total_DOS_k4x.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/k4x/Lithium_PDOS_k4x.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/k4x,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,ka6,/content/obelix_composition_audit/combined_option_a_spectra/train/ka6/ka6_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ka6/Total_DOS_ka6.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ka6/Lithium_PDOS_ka6.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ka6,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kab,/content/obelix_composition_audit/combined_option_a_spectra/train/kab/kab_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kab/Total_DOS_kab.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kab/Lithium_PDOS_kab.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kab,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kbo,/content/obelix_composition_audit/combined_option_a_spectra/train/kbo/kbo_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbo/Total_DOS_kbo.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbo/Lithium_PDOS_kbo.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbo,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kbq,/content/obelix_composition_audit/combined_option_a_spectra/train/kbq/kbq_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbq/Total_DOS_kbq.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbq/Lithium_PDOS_kbq.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbq,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kbu,/content/obelix_composition_audit/combined_option_a_spectra/train/kbu/kbu_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbu/Total_DOS_kbu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbu/Lithium_PDOS_kbu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbu,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kfp,/content/obelix_composition_audit/combined_option_a_spectra/train/kfp/kfp_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kfp/Total_DOS_kfp.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kfp/Lithium_PDOS_kfp.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kfp,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kgl,/content/obelix_composition_audit/combined_option_a_spectra/train/kgl/kgl_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kgl/Total_DOS_kgl.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kgl/Lithium_PDOS_kgl.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kgl,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kh3,/content/obelix_composition_audit/combined_option_a_spectra/train/kh3/kh3_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kh3/Total_DOS_kh3.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kh3/Lithium_PDOS_kh3.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kh3,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kji,/content/obelix_composition_audit/combined_option_a_spectra/train/kji/kji_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kji/Total_DOS_kji.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kji/Lithium_PDOS_kji.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kji,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kkn,/content/obelix_composition_audit/combined_option_a_spectra/train/kkn/kkn_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kkn/Total_DOS_kkn.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kkn/Lithium_PDOS_kkn.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kkn,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kko,/content/obelix_composition_audit/combined_option_a_spectra/train/kko/kko_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kko/Total_DOS_kko.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kko/Lithium_PDOS_kko.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kko,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kmv,/content/obelix_composition_audit/combined_option_a_spectra/train/kmv/kmv_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kmv/Total_DOS_kmv.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kmv/Lithium_PDOS_kmv.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kmv,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,kop,/content/obelix_composition_audit/combined_option_a_spectra/train/kop/kop_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kop/Total_DOS_kop.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kop/Lithium_PDOS_kop.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kop,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,l9r,/content/obelix_composition_audit/combined_option_a_spectra/train/l9r/l9r_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9r/Total_DOS_l9r.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9r/Lithium_PDOS_l9r.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9r,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,l9v,/content/obelix_composition_audit/combined_option_a_spectra/train/l9v/l9v_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9v/Total_DOS_l9v.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9v/Lithium_PDOS_l9v.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/l9v,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,lap,/content/obelix_composition_audit/combined_option_a_spectra/train/lap/lap_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lap/Total_DOS_lap.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lap/Lithium_PDOS_lap.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lap,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,ldx,/content/obelix_composition_audit/combined_option_a_spectra/train/ldx/ldx_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ldx/Total_DOS_ldx.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ldx/Lithium_PDOS_ldx.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ldx,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,lkm,/content/obelix_composition_audit/combined_option_a_spectra/train/lkm/lkm_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lkm/Total_DOS_lkm.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lkm/Lithium_PDOS_lkm.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lkm,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,lol,/content/obelix_composition_audit/combined_option_a_spectra/train/lol/lol_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lol/Total_DOS_lol.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lol/Lithium_PDOS_lol.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lol,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,lpx,/content/obelix_composition_audit/combined_option_a_spectra/train/lpx/lpx_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lpx/Total_DOS_lpx.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lpx/Lithium_PDOS_lpx.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lpx,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,lrh,/content/obelix_composition_audit/combined_option_a_spectra/train/lrh/lrh_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lrh/Total_DOS_lrh.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lrh/Lithium_PDOS_lrh.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lrh,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,lxk,/content/obelix_composition_audit/combined_option_a_spectra/train/lxk/lxk_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lxk/Total_DOS_lxk.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lxk/Lithium_PDOS_lxk.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lxk,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,m0v,/content/obelix_composition_audit/combined_option_a_spectra/train/m0v/m0v_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/m0v/Total_DOS_m0v.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/m0v/Lithium_PDOS_m0v.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/m0v,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,mde,/content/obelix_composition_audit/combined_option_a_spectra/train/mde/mde_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mde/Total_DOS_mde.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mde/Lithium_PDOS_mde.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mde,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,mfs,/content/obelix_composition_audit/combined_option_a_spectra/train/mfs/mfs_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mfs/Total_DOS_mfs.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mfs/Lithium_PDOS_mfs.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mfs,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,mg4,/content/obelix_composition_audit/combined_option_a_spectra/train/mg4/mg4_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mg4/Total_DOS_mg4.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mg4/Lithium_PDOS_mg4.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/mg4,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
