split,ID,family,intended_formula_OBELiX,source_role,source_file,production_file,source_formula,production_formula,source_counts_json,production_counts_json,source_partial_or_mixed_sites,source_mixed_species_sites,source_underoccupied_sites,source_to_production_status,source_to_OBELiX_status,production_to_OBELiX_status,source_to_production_max_absolute_count_change,source_to_production_element_set_preserved,source_to_production_Li_count_error,vacancy_or_partial_occupancy_preservation,source_to_production_delta_json
train,opo,layered,Li0.6[Li0.2Sn0.8S2],ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/opo/ordered_adaptive_opo.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/opo/relaxed_opo.cif,Li5 Sn5 S12,Li5 Sn5 S12,"{""Li"": 5.0, ""S"": 12.0, ""Sn"": 5.0}","{""Li"": 5.0, ""S"": 12.0, ""Sn"": 5.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""S"": 0.0, ""Sn"": 0.0}"
train,p9u,argyrodites,Li6PS5I,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/p9u/ordered_adaptive_p9u.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/p9u/relaxed_p9u.cif,Li24 P4 S20 I4,Li24 P4 S20 I4,"{""I"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 20.0}","{""I"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 20.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""I"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0}"
train,pa1,argyrodites,Li6.6P0.4Ge0.6S5I,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pa1/ordered_adaptive_pa1.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pa1/relaxed_pa1.cif,Li26 Ge2 P2 S20 I4,Li26 Ge2 P2 S20 I4,"{""Ge"": 2.0, ""I"": 4.0, ""Li"": 26.0, ""P"": 2.0, ""S"": 20.0}","{""Ge"": 2.0, ""I"": 4.0, ""Li"": 26.0, ""P"": 2.0, ""S"": 20.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ge"": 0.0, ""I"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0}"
train,pbz,LISICON,Li3.75Ge0.75V0.25O4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pbz/ordered_adaptive_pbz.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pbz/relaxed_pbz.cif,Li15 V1 Ge3 O16,Li15 V1 Ge3 O16,"{""Ge"": 3.0, ""Li"": 15.0, ""O"": 16.0, ""V"": 1.0}","{""Ge"": 3.0, ""Li"": 15.0, ""O"": 16.0, ""V"": 1.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ge"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""V"": 0.0}"
train,pe2,nan,Li17Sb13S28,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pe2/ordered_adaptive_pe2.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pe2/relaxed_pe2.cif,Li17 Sb13 S28,Li17 Sb13 S28,"{""Li"": 17.0, ""S"": 28.0, ""Sb"": 13.0}","{""Li"": 17.0, ""S"": 28.0, ""Sb"": 13.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""S"": 0.0, ""Sb"": 0.0}"
train,pg8,NASICON,Li1.5Fe0.5Ti1.5(PO4)3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pg8/ordered_adaptive_pg8.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pg8/relaxed_pg8.cif,Li9 Ti9 Fe3 P18 O72,Li9 Ti9 Fe3 P18 O72,"{""Fe"": 3.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 9.0}","{""Fe"": 3.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 9.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Fe"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ti"": 0.0}"
train,pql,phosphates,Li8SiP4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pql/ordered_adaptive_pql.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pql/relaxed_pql.cif,Li64 Si8 P32,Li64 Si8 P32,"{""Li"": 64.0, ""P"": 32.0, ""Si"": 8.0}","{""Li"": 64.0, ""P"": 32.0, ""Si"": 8.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""P"": 0.0, ""Si"": 0.0}"
train,pwr,LISICON,Li7.22Si1.5P0.5O8,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pwr/ordered_adaptive_pwr.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pwr/relaxed_pwr.cif,Li7 Si1.5 P0.5 O8,Li7 Si2 P1 O8,"{""Li"": 7.0, ""O"": 8.0, ""P"": 0.5, ""Si"": 1.5}","{""Li"": 7.0, ""O"": 8.0, ""P"": 1.0, ""Si"": 2.0}",1,1,0,FAIL_RELAXATION_CHANGED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,WARN_INTEGERIZATION_APPROXIMATION,0.5,True,0.0,not_preserved_through_relaxation,"{""Li"": 0.0, ""O"": 0.0, ""P"": 0.5, ""Si"": 0.5}"
train,qa9,boron nitride,Li3BN2,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qa9/ordered_adaptive_qa9.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qa9/relaxed_qa9.cif,Li6 B2 N4,Li6 B2 N4,"{""B"": 2.0, ""Li"": 6.0, ""N"": 4.0}","{""B"": 2.0, ""Li"": 6.0, ""N"": 4.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""B"": 0.0, ""Li"": 0.0, ""N"": 0.0}"
train,qbb,antiperovskite,Li3OBr,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qbb/ordered_adaptive_qbb.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qbb/relaxed_qbb.cif,Li3 Br1 O1,Li3 Br1 O1,"{""Br"": 1.0, ""Li"": 3.0, ""O"": 1.0}","{""Br"": 1.0, ""Li"": 3.0, ""O"": 1.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Br"": 0.0, ""Li"": 0.0, ""O"": 0.0}"
train,qno,NASICON,LiTi2(PO4)3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qno/ordered_adaptive_qno.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qno/relaxed_qno.cif,Li6 Ti12 P18 O72,Li6 Ti12 P18 O72,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 12.0}","{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 12.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ti"": 0.0}"
train,qy4,sulfides,Li3Na5(TiS4)2,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qy4/ordered_adaptive_qy4.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qy4/relaxed_qy4.cif,Na20 Li12 Ti8 S32,Na20 Li12 Ti8 S32,"{""Li"": 12.0, ""Na"": 20.0, ""S"": 32.0, ""Ti"": 8.0}","{""Li"": 12.0, ""Na"": 20.0, ""S"": 32.0, ""Ti"": 8.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""Na"": 0.0, ""S"": 0.0, ""Ti"": 0.0}"
train,r99,perovskites,La0.62 Li0.14(Mg0.5W0.5)O3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/r99/ordered_adaptive_r99.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/r99/relaxed_r99.cif,Li1 La2 Mg2 W2 O12,Li1 La2 Mg2 W2 O12,"{""La"": 2.0, ""Li"": 1.0, ""Mg"": 2.0, ""O"": 12.0, ""W"": 2.0}","{""La"": 2.0, ""Li"": 1.0, ""Mg"": 2.0, ""O"": 12.0, ""W"": 2.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""Li"": 0.0, ""Mg"": 0.0, ""O"": 0.0, ""W"": 0.0}"
train,rty,nan,Li10Ge0.33Sn0.66P2S12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rty/ordered_adaptive_rty.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rty/relaxed_rty.cif,Li20 Sn1 Ge1 P4 S24,Li20 Sn1 Ge1 P4 S24,"{""Ge"": 1.0, ""Li"": 20.0, ""P"": 4.0, ""S"": 24.0, ""Sn"": 1.0}","{""Ge"": 1.0, ""Li"": 20.0, ""P"": 4.0, ""S"": 24.0, ""Sn"": 1.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ge"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Sn"": 0.0}"
train,rwr,phosphates,Li8GeP4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rwr/ordered_adaptive_rwr.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rwr/relaxed_rwr.cif,Li64 Ge8 P32,Li64 Ge8 P32,"{""Ge"": 8.0, ""Li"": 64.0, ""P"": 32.0}","{""Ge"": 8.0, ""Li"": 64.0, ""P"": 32.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ge"": 0.0, ""Li"": 0.0, ""P"": 0.0}"
train,s3h,perovskites,La0.5Li0.5TiO3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/s3h/ordered_adaptive_s3h.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/s3h/relaxed_s3h.cif,La1 Ti2 O6,La1 Ti2 O6,"{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}","{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,FAIL_ELEMENT_SET,FAIL_ELEMENT_SET,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""O"": 0.0, ""Ti"": 0.0}"
train,sg0,oxides,LiScO2,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sg0/ordered_sqs_like_sg0.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sg0/relaxed_sg0.cif,Li4 Sc4 O8,Li4 Sc4 O8,"{""Li"": 4.0, ""O"": 8.0, ""Sc"": 4.0}","{""Li"": 4.0, ""O"": 8.0, ""Sc"": 4.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS,PASS,0.0,True,0.0,source_role_unverified,"{""Li"": 0.0, ""O"": 0.0, ""Sc"": 0.0}"
train,sib,perovskites,La0.63Li0.11(Mg0.5W0.5)O3,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sib/ordered_sqs_like_sib.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sib/relaxed_sib.cif,La3 Mg2 W2 O12,La3 Mg2 W2 O12,"{""La"": 3.0, ""Mg"": 2.0, ""O"": 12.0, ""W"": 2.0}","{""La"": 3.0, ""Mg"": 2.0, ""O"": 12.0, ""W"": 2.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,FAIL_ELEMENT_SET,FAIL_ELEMENT_SET,0.0,True,0.0,source_role_unverified,"{""La"": 0.0, ""Mg"": 0.0, ""O"": 0.0, ""W"": 0.0}"
train,skm,oxides,Li5BiO5,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/skm/ordered_sqs_like_skm.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/skm/relaxed_skm.cif,Li10 Bi2 O10,Li10 Bi2 O10,"{""Bi"": 2.0, ""Li"": 10.0, ""O"": 10.0}","{""Bi"": 2.0, ""Li"": 10.0, ""O"": 10.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS,PASS,0.0,True,0.0,source_role_unverified,"{""Bi"": 0.0, ""Li"": 0.0, ""O"": 0.0}"
train,sqm,garnet,Li6Ba0.5Sr0.5La2Ta2O12,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sqm/ordered_sqs_like_sqm.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sqm/relaxed_sqm.cif,Ba4 Sr4 Li48 La16 Ta16 O96,Ba4 Sr4 Li48 La16 Ta16 O96,"{""Ba"": 4.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Sr"": 4.0, ""Ta"": 16.0}","{""Ba"": 4.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Sr"": 4.0, ""Ta"": 16.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS,PASS,0.0,True,0.0,source_role_unverified,"{""Ba"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Sr"": 0.0, ""Ta"": 0.0}"
train,t0h,oxides,Li2ZrO3,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t0h/ordered_sqs_like_t0h.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t0h/relaxed_t0h.cif,Li8 Zr4 O12,Li8 Zr4 O12,"{""Li"": 8.0, ""O"": 12.0, ""Zr"": 4.0}","{""Li"": 8.0, ""O"": 12.0, ""Zr"": 4.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS,PASS,0.0,True,0.0,source_role_unverified,"{""Li"": 0.0, ""O"": 0.0, ""Zr"": 0.0}"
train,t2c,argyrodites,Li6P(S4.1Se0.9)Br,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t2c/ordered_sqs_like_t2c.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t2c/relaxed_t2c.cif,Li24 P4 Se4 S16 Br4,Li24 P4 Se4 S16 Br4,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 16.0, ""Se"": 4.0}","{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 16.0, ""Se"": 4.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,source_role_unverified,"{""Br"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Se"": 0.0}"
train,tbj,garnet,Li5La3Sb2O12,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tbj/ordered_sqs_like_tbj.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tbj/relaxed_tbj.cif,Li40 La24 Sb16 O96,Li40 La24 Sb16 O96,"{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Sb"": 16.0}","{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Sb"": 16.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS,PASS,0.0,True,0.0,source_role_unverified,"{""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Sb"": 0.0}"
train,tjh,NASICON,Li1.7Al0.7Ge1.3(PO4)3,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tjh/ordered_sqs_like_tjh.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tjh/relaxed_tjh.cif,Li9 Al3 Ge9 P18 O72,Li9 Al3 Ge9 P18 O72,"{""Al"": 3.0, ""Ge"": 9.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0}","{""Al"": 3.0, ""Ge"": 9.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,FAIL_GENERAL_STOICHIOMETRY,FAIL_GENERAL_STOICHIOMETRY,0.0,True,0.0,source_role_unverified,"{""Al"": 0.0, ""Ge"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""P"": 0.0}"
train,tka,nitride,LiSi2N3,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tka/ordered_sqs_like_tka.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tka/relaxed_tka.cif,Li4 Si8 N12,Li4 Si8 N12,"{""Li"": 4.0, ""N"": 12.0, ""Si"": 8.0}","{""Li"": 4.0, ""N"": 12.0, ""Si"": 8.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS,PASS,0.0,True,0.0,source_role_unverified,"{""Li"": 0.0, ""N"": 0.0, ""Si"": 0.0}"
train,tvf,hydrides,Li3(NH2)2I,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tvf/ordered_sqs_like_tvf.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tvf/relaxed_tvf.cif,Li12 H16 I4 N8,Li12 H16 I4 N8,"{""H"": 16.0, ""I"": 4.0, ""Li"": 12.0, ""N"": 8.0}","{""H"": 16.0, ""I"": 4.0, ""Li"": 12.0, ""N"": 8.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS,PASS,0.0,True,0.0,source_role_unverified,"{""H"": 0.0, ""I"": 0.0, ""Li"": 0.0, ""N"": 0.0}"
train,tws,zirconates,Li6Zr2O7,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tws/ordered_sqs_like_tws.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tws/relaxed_tws.cif,Li24 Zr8 O28,Li24 Zr8 O28,"{""Li"": 24.0, ""O"": 28.0, ""Zr"": 8.0}","{""Li"": 24.0, ""O"": 28.0, ""Zr"": 8.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS,PASS,0.0,True,0.0,source_role_unverified,"{""Li"": 0.0, ""O"": 0.0, ""Zr"": 0.0}"
train,u0c,oxides,(Li0.826Mg0.174)(Li0.374Mg0.026Ti1.60)O4,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u0c/ordered_sqs_like_u0c.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u0c/relaxed_u0c.cif,Li8.5 Mg1 Ti10.5 O32,Li10 Mg2 Ti13 O32,"{""Li"": 8.5, ""Mg"": 1.0, ""O"": 32.0, ""Ti"": 10.5}","{""Li"": 10.0, ""Mg"": 2.0, ""O"": 32.0, ""Ti"": 13.0}",5,5,0,UNVERIFIED_SOURCE_ROLE,FAIL_GENERAL_STOICHIOMETRY,PASS_INTEGERIZED_COMPOSITION,2.5,True,1.5,source_role_unverified,"{""Li"": 1.5, ""Mg"": 1.0, ""O"": 0.0, ""Ti"": 2.5}"
train,u2y,perovskites,La0.595Li0.215TiO3,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u2y/ordered_sqs_like_u2y.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u2y/relaxed_u2y.cif,La1 Ti2 O6,La1 Ti2 O6,"{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}","{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,FAIL_ELEMENT_SET,FAIL_ELEMENT_SET,0.0,True,0.0,source_role_unverified,"{""La"": 0.0, ""O"": 0.0, ""Ti"": 0.0}"
train,u8r,oxides,Ba3LiTa5ZrSi4O26,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u8r/ordered_sqs_like_u8r.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u8r/relaxed_u8r.cif,Ba3 Zr1 Ta5 Si4 O26,Ba3 Zr1 Ta5 Si4 O26,"{""Ba"": 3.0, ""O"": 26.0, ""Si"": 4.0, ""Ta"": 5.0, ""Zr"": 1.0}","{""Ba"": 3.0, ""O"": 26.0, ""Si"": 4.0, ""Ta"": 5.0, ""Zr"": 1.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,FAIL_ELEMENT_SET,FAIL_ELEMENT_SET,0.0,True,0.0,source_role_unverified,"{""Ba"": 0.0, ""O"": 0.0, ""Si"": 0.0, ""Ta"": 0.0, ""Zr"": 0.0}"
train,uaz,garnet,Li6CaLa2Nb2O12,fallback_unverified_source_candidate,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uaz/ordered_sqs_like_uaz.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uaz/relaxed_uaz.cif,Li48 Ca8 La16 Nb16 O96,Li48 Ca8 La16 Nb16 O96,"{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}","{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}",0,0,0,UNVERIFIED_SOURCE_ROLE,PASS,PASS,0.0,True,0.0,source_role_unverified,"{""Ca"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0}"
